ts_s,frame,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w,tracking_state
6.747890,295,0.011559,1.130818,0.076082,0.268760,0.136553,0.060278,0.951571,15
6.770394,296,0.010988,1.131088,0.075864,0.268065,0.136178,0.061330,0.951754,15
6.792251,297,0.010457,1.131452,0.075694,0.267302,0.135740,0.062374,0.951963,15
6.814595,298,0.010003,1.131685,0.075448,0.266355,0.135316,0.063394,0.952222,15
6.836905,299,0.009552,1.131846,0.075194,0.265477,0.134926,0.064303,0.952461,15
6.859071,300,0.009100,1.131911,0.074855,0.265184,0.134540,0.065197,0.952537,15
6.881315,301,0.008693,1.132046,0.074582,0.265176,0.133949,0.066002,0.952567,15
6.903485,302,0.008309,1.132389,0.074528,0.264697,0.132934,0.066753,0.952790,15
6.925696,303,0.007930,1.132554,0.074473,0.263733,0.131437,0.067215,0.953232,15
6.948105,304,0.007185,1.132729,0.074629,0.262441,0.129638,0.065989,0.953921,15
6.970388,305,0.005589,1.133172,0.075678,0.259276,0.125791,0.061991,0.955568,15
6.992490,306,0.003086,1.133660,0.077002,0.254456,0.117223,0.054232,0.958420,15
7.014835,307,0.000401,1.133944,0.077671,0.250911,0.101710,0.045178,0.961592,15
7.037971,308,-0.000875,1.134033,0.077693,0.250441,0.092403,0.041404,0.962822,15
7.058946,309,-0.004694,1.133965,0.077126,0.251310,0.064393,0.032829,0.965204,15
7.081574,310,-0.007326,1.133379,0.076529,0.253319,0.047579,0.028166,0.965801,15
7.103686,311,-0.009944,1.133078,0.075992,0.256386,0.031656,0.023983,0.965758,15
7.125711,312,-0.012267,1.132878,0.075592,0.258584,0.016736,0.021850,0.965597,15
7.148109,313,-0.014326,1.131929,0.074674,0.260835,0.003603,0.021429,0.965139,15
7.170294,314,-0.016167,1.130472,0.073333,0.264924,-0.007337,0.020723,0.964019,15
7.192640,315,-0.017828,1.128968,0.072037,0.271483,-0.015890,0.019229,0.962120,15
7.214978,316,-0.019317,1.127325,0.071036,0.278951,-0.022785,0.017898,0.959868,15
7.237321,317,-0.020550,1.125673,0.070398,0.286136,-0.028737,0.017021,0.957607,15
7.259486,318,-0.021594,1.124023,0.070190,0.291848,-0.033418,0.015542,0.955754,15
7.281783,319,-0.022429,1.121805,0.069722,0.297312,-0.036918,0.013715,0.953968,15
7.304033,320,-0.022954,1.119397,0.069107,0.304834,-0.038985,0.011492,0.951538,15
7.326101,321,-0.023400,1.117540,0.068917,0.313495,-0.039808,0.009372,0.948709,15
7.348458,322,-0.023677,1.116439,0.069516,0.320001,-0.039664,0.008264,0.946551,15
7.370794,323,-0.023744,1.115537,0.070266,0.322896,-0.037868,0.007551,0.945647,15
7.392911,324,-0.023867,1.114354,0.070696,0.324323,-0.035118,0.007681,0.945263,15
7.415327,325,-0.023784,1.112952,0.070844,0.326393,-0.031827,0.008614,0.944659,15
7.437447,326,-0.023639,1.112216,0.071077,0.329034,-0.028658,0.010363,0.943826,15
7.459647,327,-0.023466,1.111734,0.071541,0.330012,-0.026026,0.012379,0.943537,15
7.482004,328,-0.023138,1.111053,0.071450,0.330428,-0.023873,0.013923,0.943427,15
7.504077,329,-0.022729,1.110696,0.071166,0.331771,-0.021769,0.014459,0.942998,15
7.526208,330,-0.022308,1.110852,0.071385,0.332921,-0.020259,0.015249,0.942614,15
7.548695,331,-0.021892,1.110839,0.071701,0.332203,-0.019469,0.015209,0.942884,15
7.570992,332,-0.021434,1.110564,0.071438,0.331135,-0.018874,0.013302,0.943301,15
7.593198,333,-0.021046,1.110894,0.071424,0.330868,-0.018904,0.011510,0.943417,15
7.615321,334,-0.020551,1.111555,0.071916,0.328938,-0.020375,0.010600,0.944072,15
7.637823,335,-0.019751,1.111804,0.071483,0.326227,-0.021859,0.008712,0.944999,15
7.660032,336,-0.018944,1.112173,0.070963,0.324832,-0.022631,0.006865,0.945476,15
7.683029,337,-0.018155,1.112925,0.070944,0.323728,-0.022795,0.004611,0.945864,15
7.704437,338,-0.017092,1.113608,0.071082,0.321422,-0.022552,0.001987,0.946665,15
7.726422,339,-0.015799,1.114054,0.070991,0.318846,-0.022070,0.000509,0.947549,15
7.748836,340,-0.014406,1.114425,0.071249,0.317217,-0.021411,-0.000523,0.948111,15
7.771041,341,-0.012764,1.114827,0.071765,0.315503,-0.020239,-0.002366,0.948706,15
7.793409,342,-0.011039,1.114810,0.072191,0.314143,-0.018588,-0.004549,0.949183,15
7.815632,343,-0.009203,1.114557,0.072562,0.314186,-0.017195,-0.005398,0.949190,15
7.837918,344,-0.007206,1.114248,0.073034,0.315330,-0.016124,-0.006258,0.948825,15
7.860204,345,-0.005229,1.113838,0.073578,0.316556,-0.015038,-0.007785,0.948423,15
7.883523,346,-0.003234,1.113146,0.073845,0.317795,-0.013325,-0.009915,0.948014,15
7.904904,347,-0.001176,1.112418,0.073703,0.319617,-0.010845,-0.012493,0.947402,15
7.926657,348,0.000754,1.111713,0.073236,0.322067,-0.007813,-0.014841,0.946568,15
7.949034,349,0.002487,1.111275,0.072708,0.324238,-0.004815,-0.016852,0.945813,15
7.971435,350,0.004236,1.111275,0.072261,0.325133,-0.002284,-0.018585,0.945483,15
7.993583,351,0.005781,1.111584,0.072041,0.324103,0.000197,-0.020438,0.945801,15
8.015872,352,0.007191,1.111862,0.071870,0.321496,0.002308,-0.021374,0.946667,15
8.040488,353,0.007923,1.111961,0.071669,0.319990,0.003047,-0.021466,0.947173,15
8.060604,354,0.009843,1.111929,0.070518,0.317278,0.004519,-0.022184,0.948062,15
8.083347,355,0.010910,1.112031,0.069771,0.317258,0.005937,-0.024499,0.948004,15
8.105031,356,0.011973,1.112578,0.069462,0.317106,0.007939,-0.027810,0.947949,15
8.126917,357,0.012916,1.113058,0.069494,0.315816,0.010066,-0.031081,0.948258,15
8.149336,358,0.013727,1.113215,0.069475,0.313714,0.012105,-0.033899,0.948835,15
8.171301,359,0.014538,1.113271,0.069232,0.312688,0.014159,-0.035896,0.949072,15
8.193643,360,0.015085,1.113137,0.069056,0.312778,0.015980,-0.037170,0.948964,15
8.216019,361,0.015505,1.113050,0.069076,0.313206,0.017580,-0.037965,0.948763,15
8.238664,362,0.016042,1.113043,0.069119,0.313534,0.018790,-0.038247,0.948620,15
8.260689,363,0.016382,1.112878,0.069143,0.314197,0.019637,-0.038102,0.948390,15
8.283501,364,0.016586,1.112535,0.069154,0.315247,0.020152,-0.037765,0.948044,15
8.305261,365,0.016798,1.112150,0.069026,0.316591,0.020750,-0.037945,0.947576,15
8.326760,366,0.016860,1.111735,0.068871,0.318241,0.021616,-0.038370,0.946986,15
8.349098,367,0.016897,1.111471,0.068873,0.319887,0.022485,-0.038333,0.946413,15
8.371875,368,0.016984,1.111290,0.068855,0.320806,0.023284,-0.037821,0.946103,15
8.393928,369,0.017022,1.111093,0.068858,0.321389,0.024074,-0.037346,0.945904,15
8.416023,370,0.016942,1.110937,0.068892,0.321648,0.025011,-0.037418,0.945789,15
8.439026,371,0.016958,1.110911,0.068900,0.321688,0.026140,-0.037498,0.945742,15
8.460781,372,0.016918,1.110882,0.068924,0.321639,0.027055,-0.037257,0.945742,15
8.483358,373,0.016818,1.110795,0.068825,0.321732,0.027740,-0.037157,0.945695,15
8.505020,374,0.016707,1.110834,0.068663,0.321970,0.028403,-0.037055,0.945598,15
8.527236,375,0.016666,1.110859,0.068502,0.322276,0.028758,-0.036736,0.945495,15
8.549479,376,0.016622,1.110924,0.068427,0.322244,0.029069,-0.036566,0.945504,15
8.571656,377,0.016650,1.111087,0.068398,0.321784,0.029324,-0.036528,0.945654,15
8.594166,378,0.016636,1.111216,0.068392,0.321184,0.029702,-0.036818,0.945835,15
8.616055,379,0.016576,1.111272,0.068419,0.320666,0.030336,-0.037468,0.945965,15
8.638709,380,0.016522,1.111314,0.068494,0.320385,0.031177,-0.037948,0.946013,15
8.660869,381,0.016351,1.111279,0.068562,0.320347,0.032389,-0.038309,0.945971,15
8.682927,382,0.016039,1.111123,0.068658,0.320737,0.033781,-0.038271,0.945792,15
8.705672,383,0.015701,1.111038,0.068673,0.321402,0.034908,-0.037112,0.945571,15
8.727007,384,0.015267,1.110878,0.068632,0.322420,0.035596,-0.035204,0.945272,15
8.749458,385,0.014789,1.110758,0.068645,0.323445,0.036048,-0.033272,0.944975,15
8.771700,386,0.014218,1.110851,0.068847,0.323806,0.036164,-0.031458,0.944909,15
8.794171,387,0.013658,1.110796,0.069022,0.323766,0.035566,-0.029326,0.945014,15
8.816084,388,0.013161,1.110494,0.069036,0.323830,0.034131,-0.027063,0.945112,15
8.838588,389,0.012721,1.110264,0.068918,0.324343,0.032247,-0.025617,0.945043,15
8.860899,390,0.012255,1.110236,0.068922,0.325150,0.030817,-0.025913,0.944805,15
8.883538,391,0.011870,1.110421,0.069274,0.325430,0.029896,-0.026685,0.944717,15
8.905633,392,0.011547,1.110540,0.069723,0.325225,0.028690,-0.026784,0.944822,15
8.927006,393,0.011192,1.110400,0.069922,0.324898,0.027697,-0.027317,0.944949,15
8.949523,394,0.010878,1.110254,0.070073,0.325161,0.027247,-0.028335,0.944841,15
8.971744,395,0.010577,1.110161,0.070203,0.325861,0.026893,-0.028293,0.944611,15
8.994245,396,0.010351,1.109916,0.070166,0.326848,0.026427,-0.027668,0.944302,15
9.016144,397,0.010164,1.109753,0.070077,0.327763,0.026204,-0.027516,0.943996,15
9.042406,398,0.010099,1.109766,0.070044,0.328121,0.026250,-0.027485,0.943871,15
9.060910,399,0.009935,1.109811,0.069953,0.328401,0.027022,-0.027473,0.943752,15
9.083623,400,0.009833,1.109901,0.069826,0.328035,0.027750,-0.027172,0.943867,15
9.105429,401,0.009755,1.110053,0.069639,0.327700,0.028393,-0.026784,0.943975,15
9.127227,402,0.009688,1.110251,0.069473,0.327371,0.028890,-0.026476,0.944083,15
9.149529,403,0.009620,1.110472,0.069371,0.326863,0.029169,-0.026257,0.944256,15
9.171828,404,0.009550,1.110747,0.069344,0.326115,0.029050,-0.026112,0.944523,15
9.194109,405,0.009500,1.110878,0.069261,0.325256,0.028644,-0.026309,0.944826,15
9.216185,406,0.009407,1.110982,0.069128,0.324770,0.028283,-0.026853,0.944989,15
9.238644,407,0.009324,1.111131,0.069071,0.324744,0.027896,-0.027523,0.944990,15
9.260922,408,0.009258,1.111224,0.069096,0.324812,0.027593,-0.027899,0.944964,15
9.283688,409,0.009195,1.111214,0.069089,0.324963,0.027529,-0.027993,0.944911,15
9.305218,410,0.009148,1.111252,0.069126,0.325198,0.027550,-0.027948,0.944831,15
9.327220,411,0.009149,1.111272,0.069226,0.325331,0.027656,-0.027771,0.944788,15
9.349601,412,0.009156,1.111190,0.069231,0.325529,0.027905,-0.027583,0.944718,15
9.371951,413,0.009121,1.111185,0.069233,0.326026,0.028155,-0.027368,0.944545,15
9.394139,414,0.009112,1.111134,0.069268,0.326480,0.028388,-0.027175,0.944387,15
9.416526,415,0.009097,1.111109,0.069312,0.326837,0.028472,-0.026918,0.944268,15
9.438664,416,0.009025,1.111164,0.069438,0.326947,0.028464,-0.026802,0.944234,15
9.461013,417,0.008985,1.111231,0.069512,0.326790,0.028408,-0.026719,0.944292,15
9.483642,418,0.008922,1.111222,0.069512,0.326716,0.028293,-0.026551,0.944326,15
9.505393,419,0.008862,1.111218,0.069545,0.326874,0.028186,-0.026453,0.944277,15
9.527319,420,0.008792,1.111287,0.069662,0.327036,0.028152,-0.026516,0.944220,15
9.549813,421,0.008758,1.111340,0.069832,0.326900,0.028042,-0.026281,0.944277,15
9.572087,422,0.008705,1.111326,0.069958,0.326618,0.027850,-0.025783,0.944394,15
9.594313,423,0.008650,1.111222,0.069972,0.326637,0.027657,-0.025925,0.944389,15
9.616515,424,0.008632,1.111255,0.070040,0.326873,0.027816,-0.026540,0.944286,15
9.638889,425,0.008636,1.111336,0.070209,0.326994,0.027870,-0.026533,0.944243,15
9.661009,426,0.008643,1.111294,0.070277,0.326825,0.027942,-0.026313,0.944305,15
9.683848,427,0.008647,1.111223,0.070258,0.326677,0.028164,-0.026311,0.944350,15
9.705847,428,0.008670,1.111198,0.070273,0.326763,0.028328,-0.026382,0.944313,15
9.727560,429,0.008709,1.111242,0.070328,0.326738,0.028410,-0.026393,0.944319,15
9.749757,430,0.008731,1.111312,0.070383,0.326557,0.028485,-0.026406,0.944379,15
9.772073,431,0.008720,1.111396,0.070434,0.326301,0.028433,-0.026321,0.944472,15
9.794674,432,0.008620,1.111443,0.070497,0.326041,0.028106,-0.025948,0.944581,15
9.816536,433,0.008184,1.111494,0.070588,0.325827,0.027380,-0.025484,0.944689,15
9.838806,434,0.006301,1.111565,0.071020,0.325448,0.024732,-0.025713,0.944887,15
9.861354,435,0.002951,1.111488,0.071500,0.325081,0.015878,-0.029200,0.945102,15
9.883927,436,-0.001280,1.111732,0.071669,0.324686,-0.000762,-0.036195,0.945129,15
9.905813,437,-0.005147,1.112194,0.071509,0.324048,-0.023109,-0.041903,0.944830,15
9.927546,438,-0.008392,1.112708,0.070990,0.323317,-0.044386,-0.045021,0.944177,15
9.949784,439,-0.011838,1.113195,0.070765,0.322571,-0.061850,-0.046679,0.943368,15
9.972024,440,-0.015526,1.113375,0.070260,0.321963,-0.076174,-0.048757,0.942422,15
9.994558,441,-0.018790,1.113394,0.069681,0.322421,-0.088516,-0.051094,0.941063,15
10.016633,442,-0.021471,1.113617,0.069305,0.323289,-0.098798,-0.052131,0.939684,15
10.041149,443,-0.022608,1.113685,0.069152,0.323567,-0.103016,-0.052115,0.939136,15
10.061321,444,-0.025528,1.113694,0.068723,0.323986,-0.111249,-0.050716,0.938128,15
10.083905,445,-0.027279,1.113673,0.068538,0.324044,-0.114045,-0.048993,0.937864,15
10.105635,446,-0.028466,1.113696,0.068425,0.323906,-0.115637,-0.047171,0.937810,15
10.127590,447,-0.029342,1.113856,0.068437,0.323391,-0.115510,-0.044869,0.938116,15
10.149823,448,-0.030039,1.114012,0.068532,0.322399,-0.113952,-0.041726,0.938793,15
10.172142,449,-0.030560,1.114089,0.068572,0.321260,-0.111544,-0.038514,0.939610,15
10.194717,450,-0.031037,1.114295,0.068688,0.320029,-0.108799,-0.035938,0.940453,15
10.216892,451,-0.031350,1.114403,0.068717,0.318790,-0.106080,-0.033358,0.941280,15
10.239021,452,-0.031543,1.114539,0.068721,0.317879,-0.103343,-0.030828,0.941978,15
10.261346,453,-0.031800,1.114730,0.068827,0.316908,-0.100817,-0.028543,0.942651,15
10.283987,454,-0.032027,1.114776,0.068882,0.315990,-0.098715,-0.026556,0.943240,15
10.306338,455,-0.032207,1.114916,0.068878,0.315483,-0.097117,-0.024815,0.943622,15
10.327621,456,-0.032392,1.115046,0.068960,0.314937,-0.095838,-0.023184,0.943977,15
10.349815,457,-0.032366,1.115143,0.069085,0.314351,-0.094535,-0.021748,0.944338,15
10.372077,458,-0.032102,1.115340,0.069214,0.313807,-0.092730,-0.020116,0.944734,15
10.394813,459,-0.031721,1.115582,0.069507,0.312927,-0.089976,-0.018248,0.945329,15
10.416798,460,-0.031324,1.115780,0.069827,0.311683,-0.086641,-0.016898,0.946077,15
10.438946,461,-0.030663,1.115925,0.069932,0.310751,-0.083327,-0.016074,0.946695,15
10.461600,462,-0.029687,1.116333,0.070112,0.309811,-0.079489,-0.015868,0.947337,15
10.484081,463,-0.028289,1.116833,0.070361,0.308347,-0.074435,-0.015829,0.948225,15
10.505851,464,-0.026344,1.117259,0.070380,0.306776,-0.067738,-0.015186,0.949247,15
10.527662,465,-0.023949,1.117538,0.070358,0.305419,-0.059065,-0.014187,0.950278,15
10.549939,466,-0.021012,1.117822,0.070348,0.304364,-0.047806,-0.013178,0.951264,15
10.572157,467,-0.017453,1.118064,0.070230,0.303683,-0.034037,-0.011575,0.952095,15
10.594743,468,-0.013794,1.118150,0.070131,0.303309,-0.018370,-0.009668,0.952666,15
10.616791,469,-0.010105,1.118296,0.070100,0.302893,-0.002361,-0.008194,0.952987,15
10.639294,470,-0.005996,1.118459,0.069953,0.302471,0.013169,-0.006840,0.953043,15
10.661474,471,-0.001856,1.118651,0.069769,0.302174,0.028085,-0.005227,0.952825,15
10.683976,472,0.002159,1.118785,0.069676,0.301780,0.042377,-0.003829,0.952428,15
10.706340,473,0.006296,1.119059,0.069463,0.300958,0.055985,-0.003530,0.951986,15
10.727900,474,0.010483,1.119370,0.069208,0.299965,0.069551,-0.003788,0.951404,15
10.750018,475,0.014586,1.119660,0.068955,0.299089,0.083392,-0.003418,0.950568,15
10.772282,476,0.018349,1.119874,0.068687,0.298281,0.096179,-0.002336,0.949617,15
10.794821,477,0.021790,1.119934,0.068383,0.297733,0.106773,-0.001328,0.948658,15
10.816974,478,0.024882,1.119879,0.067939,0.297727,0.115166,-0.001275,0.947678,15
10.839065,479,0.027593,1.119973,0.067528,0.297882,0.122004,-0.002413,0.946771,15
10.861738,480,0.029709,1.119971,0.067190,0.298120,0.127145,-0.004079,0.946014,15
10.884119,481,0.031196,1.119895,0.066943,0.298601,0.129733,-0.005993,0.945501,15
10.905717,482,0.032164,1.119818,0.066792,0.299197,0.129561,-0.008285,0.945318,15
10.927940,483,0.032715,1.119738,0.066661,0.299765,0.126794,-0.011030,0.945485,15
10.949842,484,0.032818,1.119723,0.066597,0.300306,0.122562,-0.014121,0.945831,15
10.972226,485,0.032605,1.119884,0.066725,0.300537,0.117256,-0.016915,0.946384,15
10.994685,486,0.032119,1.120085,0.066949,0.300166,0.111156,-0.019172,0.947195,15
11.016919,487,0.031330,1.120128,0.067001,0.299698,0.104731,-0.021269,0.948030,15
11.040154,488,0.030887,1.120148,0.067048,0.299582,0.101484,-0.022245,0.948397,15
11.061606,489,0.029314,1.120563,0.067246,0.298964,0.091979,-0.024796,0.949498,15
11.084743,490,0.028030,1.121044,0.067276,0.298252,0.085809,-0.025332,0.950285,15
11.106096,491,0.026600,1.121489,0.067225,0.297342,0.079387,-0.025494,0.951123,15
11.127913,492,0.025082,1.122194,0.067053,0.295820,0.073178,-0.026172,0.952077,15
11.150227,493,0.023522,1.123099,0.066836,0.293538,0.067241,-0.026663,0.953207,15
11.172557,494,0.021933,1.124129,0.066339,0.290753,0.061807,-0.027154,0.954414,15
11.194764,495,0.020296,1.125500,0.065866,0.287434,0.056818,-0.027259,0.955725,15
11.217017,496,0.018402,1.126954,0.065160,0.283267,0.051838,-0.026814,0.957264,15
11.239079,497,0.016087,1.128519,0.064323,0.278825,0.045795,-0.026385,0.958886,15
11.262375,498,0.013769,1.130291,0.063363,0.273697,0.038305,-0.026550,0.960686,15
11.283561,499,0.011275,1.132326,0.062119,0.268043,0.030692,-0.026552,0.962552,15
11.305889,500,0.008366,1.134479,0.060869,0.262041,0.022518,-0.026181,0.964439,15
11.328013,501,0.005527,1.136583,0.059521,0.255491,0.013515,-0.025657,0.966376,15
11.350033,502,0.002825,1.138532,0.057949,0.249036,0.004255,-0.024763,0.968168,15
11.372509,503,0.000210,1.140431,0.056363,0.243240,-0.004167,-0.023406,0.969675,15
11.394766,504,-0.002146,1.142700,0.054853,0.237142,-0.011403,-0.022058,0.971158,15
11.417016,505,-0.004289,1.145288,0.053615,0.229644,-0.017390,-0.020456,0.972904,15
11.439210,506,-0.006152,1.147443,0.052324,0.221149,-0.022292,-0.018435,0.974811,15
11.461793,507,-0.007805,1.149418,0.050715,0.213354,-0.025924,-0.016051,0.976499,15
11.483653,508,-0.009259,1.151817,0.049059,0.206728,-0.028660,-0.012848,0.977894,15
11.506335,509,-0.010427,1.154133,0.047672,0.199323,-0.030060,-0.008635,0.979435,15
11.528278,510,-0.011345,1.156479,0.046069,0.191226,-0.030136,-0.003853,0.981076,15
11.550407,511,-0.012363,1.159016,0.044435,0.182837,-0.029430,0.001410,0.982702,15
11.572799,512,-0.013282,1.161530,0.042872,0.173953,-0.028678,0.007109,0.984311,15
11.595352,513,-0.013985,1.163706,0.041120,0.164851,-0.027643,0.013262,0.985842,15
11.617098,514,-0.014515,1.166170,0.039228,0.155945,-0.026577,0.019279,0.987220,15
11.639362,515,-0.015001,1.168766,0.037454,0.146469,-0.025333,0.024458,0.988588,15
11.662080,516,-0.015342,1.171054,0.035568,0.136782,-0.023747,0.028584,0.989904,15
11.683520,517,-0.015578,1.173259,0.033610,0.127853,-0.021954,0.031212,0.991059,15
11.706102,518,-0.015796,1.175890,0.031692,0.118961,-0.020148,0.032190,0.992172,15
11.728234,519,-0.015952,1.178512,0.029834,0.109065,-0.018241,0.032951,0.993321,15
11.750384,520,-0.015975,1.180799,0.027847,0.099229,-0.016348,0.033543,0.994365,15
11.772551,521,-0.015954,1.183706,0.025853,0.089427,-0.014721,0.033974,0.995305,15
11.795145,522,-0.015837,1.186886,0.024020,0.077468,-0.012750,0.035059,0.996297,15
11.817350,523,-0.015615,1.189230,0.021960,0.065250,-0.010274,0.036174,0.997160,15
11.839278,524,-0.015467,1.191296,0.019862,0.055426,-0.007745,0.036133,0.997779,15
11.861971,525,-0.015299,1.194605,0.017816,0.045871,-0.005525,0.035993,0.998283,15
11.883768,526,-0.015183,1.197968,0.015995,0.032761,-0.003302,0.037674,0.998748,15
11.907134,527,-0.014823,1.199878,0.013925,0.019829,-0.001188,0.039569,0.999019,15
11.928411,528,-0.014536,1.201956,0.011817,0.010188,0.000754,0.039747,0.999158,15
11.950436,529,-0.014247,1.205288,0.009734,0.000540,0.002689,0.039537,0.999214,15
11.972550,530,-0.013891,1.207905,0.007794,-0.011982,0.005044,0.039838,0.999122,15
11.995088,531,-0.013441,1.209599,0.005632,-0.022931,0.007551,0.039550,0.998926,15
12.017228,532,-0.013147,1.212091,0.003560,-0.031542,0.009765,0.038329,0.998720,15
12.042153,533,-0.013015,1.213736,0.002444,-0.036404,0.010716,0.037752,0.998566,15
12.063102,534,-0.012555,1.217328,-0.000597,-0.055209,0.012959,0.037098,0.997701,15
12.083586,535,-0.012233,1.219098,-0.002840,-0.064930,0.014031,0.036568,0.997121,15
12.107264,536,-0.011963,1.221152,-0.005167,-0.072734,0.014669,0.035516,0.996611,15
12.128292,537,-0.011769,1.223289,-0.007507,-0.081729,0.015083,0.034258,0.995951,15
12.150405,538,-0.011561,1.224980,-0.009719,-0.090447,0.015231,0.033257,0.995229,15
12.172554,539,-0.011288,1.226275,-0.012070,-0.097282,0.015013,0.032286,0.994620,15
12.194991,540,-0.011084,1.227806,-0.014431,-0.103487,0.014813,0.031263,0.994029,15
12.217136,541,-0.010898,1.229348,-0.016493,-0.110153,0.014478,0.030231,0.993349,15
12.240154,542,-0.010441,1.230567,-0.018418,-0.116620,0.014027,0.029235,0.992647,15
12.262067,543,-0.009879,1.231646,-0.020210,-0.122098,0.014554,0.028574,0.992000,15
12.283619,544,-0.009273,1.232455,-0.021799,-0.126287,0.015963,0.027672,0.991479,15
12.306566,545,-0.008647,1.232894,-0.023162,-0.129149,0.017790,0.025695,0.991133,15
12.328216,546,-0.008066,1.233659,-0.024368,-0.130974,0.019774,0.024098,0.990896,15
12.350319,547,-0.007351,1.234322,-0.025240,-0.132553,0.022464,0.024364,0.990622,15
12.372643,548,-0.006487,1.234696,-0.025621,-0.134324,0.026261,0.024552,0.990285,15
12.395087,549,-0.005605,1.235476,-0.025574,-0.136504,0.030911,0.024366,0.989857,15
12.417169,550,-0.004686,1.236362,-0.025065,-0.139091,0.036414,0.024497,0.989307,15
12.439315,551,-0.003845,1.236574,-0.024041,-0.141134,0.042655,0.024397,0.988770,15
12.462064,552,-0.003065,1.236299,-0.022851,-0.140369,0.049269,0.023749,0.988587,15
12.483691,553,-0.002161,1.235881,-0.021638,-0.136309,0.056575,0.023334,0.988774,15
12.506082,554,-0.001209,1.235185,-0.020255,-0.130190,0.065069,0.024366,0.989052,15
12.529383,555,-0.000394,1.234379,-0.018679,-0.123256,0.073370,0.026026,0.989317,15
12.550469,556,0.000438,1.233730,-0.017108,-0.116449,0.080626,0.027588,0.989534,15
12.572719,557,0.001471,1.232839,-0.015361,-0.110382,0.087208,0.029320,0.989622,15
12.595160,558,0.002513,1.232139,-0.013506,-0.105342,0.093778,0.031731,0.989496,15
12.617229,559,0.003813,1.231450,-0.011659,-0.100083,0.100016,0.035026,0.989320,15
12.639358,560,0.005258,1.230331,-0.009581,-0.094864,0.106544,0.038789,0.989012,15
12.662350,561,0.006700,1.229352,-0.007393,-0.089808,0.113154,0.041433,0.988643,15
12.683871,562,0.008262,1.228784,-0.005344,-0.084827,0.119613,0.043106,0.988251,15
12.706260,563,0.009825,1.227842,-0.002975,-0.080381,0.126540,0.045442,0.987655,15
12.729268,564,0.011311,1.226643,-0.000626,-0.075167,0.132694,0.047456,0.987163,15
12.750559,565,0.012738,1.225726,0.001444,-0.069361,0.137838,0.048486,0.986833,15
12.772747,566,0.014012,1.224868,0.003690,-0.064203,0.142168,0.049688,0.986508,15
12.795309,567,0.015184,1.224037,0.005794,-0.059662,0.145546,0.052456,0.986157,15
12.817110,568,0.016250,1.223176,0.007745,-0.055427,0.147365,0.055452,0.985970,15
12.839469,569,0.017258,1.222113,0.009674,-0.052076,0.147612,0.056798,0.986039,15
12.863050,570,0.018216,1.221384,0.011303,-0.049645,0.147583,0.057228,0.986144,15
12.883701,571,0.019085,1.220722,0.011950,-0.047956,0.145550,0.057570,0.986510,15
12.906215,572,0.020347,1.220152,0.014231,-0.044460,0.147247,0.057169,0.986445,15
12.929165,573,0.021392,1.219105,0.015102,-0.041672,0.146925,0.056450,0.986656,15
12.950438,574,0.022388,1.218469,0.016102,-0.039146,0.146472,0.055691,0.986870,15
12.972690,575,0.023191,1.217622,0.017175,-0.036424,0.146509,0.054522,0.987034,15
12.995361,576,0.023796,1.216682,0.017761,-0.033470,0.146291,0.053236,0.987241,15
13.017780,577,0.023970,1.215973,0.018262,-0.030045,0.145495,0.052107,0.987529,15
13.048874,578,0.023848,1.215605,0.018632,-0.028508,0.144618,0.051679,0.987726,15
13.072763,579,0.023368,1.215484,0.019059,-0.027243,0.138051,0.047152,0.988927,15
13.095154,580,0.022644,1.215548,0.019215,-0.028685,0.134105,0.050411,0.989268,15
13.117361,581,0.022541,1.215197,0.019395,-0.029468,0.129910,0.052523,0.989695,15
13.139495,582,0.022635,1.214789,0.019125,-0.030858,0.126995,0.049762,0.990174,15
13.162317,583,0.022347,1.214931,0.018971,-0.031575,0.126110,0.048221,0.990340,15
13.183855,584,0.022352,1.214893,0.018933,-0.031942,0.126638,0.048101,0.990267,15
13.206110,585,0.021774,1.214640,0.018653,-0.030872,0.122298,0.046766,0.990910,15
13.228605,586,0.022841,1.214920,0.018068,-0.031394,0.123247,0.047712,0.990731,15
13.250729,587,0.022382,1.214711,0.017696,-0.032135,0.125962,0.048572,0.990324,15
13.272978,588,0.022542,1.214641,0.017533,-0.033405,0.125433,0.047607,0.990396,15
13.295280,589,0.023194,1.214757,0.016997,-0.034459,0.126605,0.046591,0.990259,15
13.317469,590,0.023140,1.214994,0.016040,-0.032947,0.126496,0.053085,0.989998,15
13.339653,591,0.022547,1.214359,0.016843,-0.030361,0.128155,0.058120,0.989584,15
13.362291,592,0.023125,1.213523,0.015936,-0.032375,0.126610,0.055301,0.989881,15
13.383962,593,0.021841,1.213835,0.016153,-0.031316,0.125964,0.053001,0.990123,15
13.406368,594,0.021141,1.213891,0.016026,-0.030249,0.123492,0.054097,0.990408,15
13.429054,595,0.020569,1.213785,0.016099,-0.031125,0.119954,0.053080,0.990871,15
13.450741,596,0.020183,1.213868,0.015809,-0.031464,0.117380,0.053177,0.991163,15
13.473138,597,0.019130,1.213840,0.016196,-0.032812,0.114737,0.051050,0.991541,15
13.495595,598,0.018622,1.213794,0.016108,-0.034458,0.111254,0.047823,0.992043,15
13.517599,599,0.017605,1.213815,0.016319,-0.034486,0.108782,0.047623,0.992325,15
