ts_s,frame,hand,joint_id,joint_name,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w,radius
9.749757,430,right,1,WristFallback,0.353913,0.857847,0.524404,-0.175920,-0.046059,0.426474,0.886031,0.0300
9.772073,431,left,1,WristFallback,0.190795,0.661575,-0.549278,-0.280764,-0.042983,-0.007411,0.958785,0.0300
9.772073,431,right,1,WristFallback,0.353914,0.857846,0.524404,-0.175926,-0.046047,0.426440,0.886047,0.0300
9.794674,432,left,1,WristFallback,0.190782,0.661583,-0.549236,-0.280691,-0.042937,-0.007399,0.958809,0.0300
9.794674,432,right,1,WristFallback,0.353912,0.857848,0.524404,-0.175899,-0.046017,0.426409,0.886068,0.0300
9.816536,433,left,1,WristFallback,0.190878,0.661518,-0.548906,-0.280764,-0.042927,-0.007441,0.958788,0.0300
9.816536,433,right,1,WristFallback,0.353924,0.857865,0.524411,-0.175826,-0.046172,0.426419,0.886070,0.0300
9.838806,434,left,1,WristFallback,0.191418,0.661328,-0.548082,-0.280768,-0.042874,-0.007467,0.958789,0.0300
9.838806,434,right,1,WristFallback,0.353926,0.857857,0.524408,-0.175882,-0.046146,0.426397,0.886071,0.0300
9.861354,435,left,1,WristFallback,0.192043,0.660864,-0.547027,-0.280807,-0.042940,-0.007400,0.958775,0.0300
9.861354,435,right,1,WristFallback,0.353923,0.857866,0.524412,-0.175807,-0.046129,0.426356,0.886106,0.0300
9.883927,436,left,1,WristFallback,0.192425,0.658107,-0.543262,-0.280733,-0.042923,-0.007441,0.958797,0.0300
9.883927,436,right,1,WristFallback,0.353916,0.857838,0.524401,-0.175983,-0.046017,0.426419,0.886047,0.0300
9.905813,437,left,1,WristFallback,0.192802,0.654719,-0.539088,-0.280805,-0.042926,-0.007442,0.958776,0.0300
9.905813,437,right,1,WristFallback,0.353906,0.857860,0.524409,-0.175800,-0.046043,0.426464,0.886061,0.0300
9.927546,438,left,1,WristFallback,0.195009,0.650143,-0.532831,-0.280760,-0.042929,-0.007440,0.958789,0.0300
9.927546,438,right,1,WristFallback,0.353918,0.857857,0.524408,-0.175860,-0.046095,0.426413,0.886070,0.0300
9.949784,439,left,1,WristFallback,0.199952,0.644203,-0.523553,-0.280810,-0.042911,-0.007349,0.958776,0.0300
9.949784,439,right,1,WristFallback,0.353926,0.857850,0.524406,-0.175931,-0.046128,0.426410,0.886056,0.0300
9.972024,440,left,1,WristFallback,0.202051,0.642117,-0.519947,-0.280645,-0.043024,-0.007343,0.958819,0.0300
9.972024,440,right,1,WristFallback,0.353920,0.857848,0.524405,-0.175921,-0.046064,0.426391,0.886071,0.0300
9.994558,441,left,1,WristFallback,0.208030,0.635531,-0.508267,-0.280767,-0.042925,-0.007441,0.958787,0.0300
9.994558,441,right,1,WristFallback,0.353905,0.857854,0.524407,-0.175847,-0.046023,0.426478,0.886045,0.0300
10.016633,442,left,1,WristFallback,0.209005,0.634372,-0.506135,-0.280583,-0.042939,-0.007430,0.958840,0.0300
10.016633,442,right,1,WristFallback,0.353924,0.857851,0.524406,-0.175924,-0.046142,0.426443,0.886041,0.0300
10.041149,443,left,1,WristFallback,0.211040,0.632128,-0.501925,-0.280659,-0.043027,-0.007465,0.958814,0.0300
10.041149,443,right,1,WristFallback,0.353921,0.857861,0.524410,-0.175858,-0.046188,0.426498,0.886025,0.0300
10.061321,444,left,1,WristFallback,0.214244,0.629652,-0.496524,-0.280750,-0.042831,-0.007403,0.958796,0.0300
10.061321,444,right,1,WristFallback,0.353924,0.857844,0.524404,-0.175974,-0.046126,0.426455,0.886026,0.0300
10.083905,445,left,1,WristFallback,0.217256,0.628304,-0.492645,-0.280705,-0.042950,-0.007386,0.958804,0.0300
10.083905,445,right,1,WristFallback,0.353916,0.857845,0.524404,-0.175934,-0.046032,0.426407,0.886062,0.0300
10.105635,446,left,1,WristFallback,0.220283,0.627640,-0.489480,-0.280719,-0.042899,-0.007380,0.958803,0.0300
10.105635,446,right,1,WristFallback,0.353914,0.857854,0.524407,-0.175857,-0.046017,0.426363,0.886099,0.0300
10.127590,447,left,1,WristFallback,0.222890,0.627466,-0.487123,-0.280690,-0.042874,-0.007464,0.958812,0.0300
10.127590,447,right,1,WristFallback,0.353913,0.857847,0.524405,-0.175919,-0.046059,0.426473,0.886032,0.0300
10.149823,448,left,1,WristFallback,0.224132,0.627531,-0.486149,-0.280711,-0.042947,-0.007390,0.958803,0.0300
10.149823,448,right,1,WristFallback,0.353921,0.857848,0.524405,-0.175939,-0.046109,0.426457,0.886033,0.0300
10.172142,449,left,1,WristFallback,0.227045,0.628018,-0.484187,-0.280694,-0.042924,-0.007439,0.958808,0.0300
10.172142,449,right,1,WristFallback,0.353915,0.857853,0.524407,-0.175876,-0.046062,0.426427,0.886062,0.0300
10.194717,450,left,1,WristFallback,0.228332,0.628327,-0.483412,-0.280802,-0.042813,-0.007501,0.958781,0.0300
10.194717,450,right,1,WristFallback,0.353911,0.857849,0.524405,-0.175891,-0.046028,0.426441,0.886054,0.0300
10.216892,451,left,1,WristFallback,0.230150,0.628881,-0.482364,-0.280807,-0.042924,-0.007443,0.958775,0.0300
10.216892,451,right,1,WristFallback,0.353921,0.857848,0.524405,-0.175939,-0.046109,0.426457,0.886033,0.0300
10.239021,452,left,1,WristFallback,0.231190,0.629275,-0.481809,-0.280718,-0.042971,-0.007452,0.958799,0.0300
10.239021,452,right,1,WristFallback,0.353918,0.857857,0.524409,-0.175861,-0.046095,0.426413,0.886070,0.0300
10.261346,453,left,1,WristFallback,0.232130,0.629679,-0.481387,-0.280806,-0.042899,-0.007378,0.958777,0.0300
10.261346,453,right,1,WristFallback,0.353921,0.857854,0.524408,-0.175889,-0.046124,0.426444,0.886048,0.0300
10.283987,454,left,1,WristFallback,0.232129,0.629678,-0.481387,-0.280798,-0.042904,-0.007342,0.958779,0.0300
10.283987,454,right,1,WristFallback,0.353924,0.857858,0.524409,-0.175875,-0.046155,0.426431,0.886056,0.0300
10.306338,455,left,1,WristFallback,0.234716,0.630990,-0.480450,-0.280733,-0.042959,-0.007452,0.958795,0.0300
10.306338,455,right,1,WristFallback,0.353915,0.857853,0.524407,-0.175877,-0.046063,0.426428,0.886062,0.0300
10.327621,456,left,1,WristFallback,0.235354,0.631345,-0.480238,-0.280762,-0.042885,-0.007426,0.958790,0.0300
10.327621,456,right,1,WristFallback,0.353913,0.857854,0.524407,-0.175868,-0.046075,0.426461,0.886047,0.0300
10.349815,457,left,1,WristFallback,0.236207,0.631810,-0.479990,-0.280763,-0.042914,-0.007334,0.958789,0.0300
10.349815,457,right,1,WristFallback,0.353919,0.857856,0.524408,-0.175880,-0.046140,0.426479,0.886032,0.0300
10.372077,458,left,1,WristFallback,0.237213,0.632335,-0.479666,-0.280767,-0.042954,-0.007357,0.958786,0.0300
10.372077,458,right,1,WristFallback,0.353912,0.857848,0.524405,-0.175910,-0.046074,0.426503,0.886018,0.0300
10.394813,459,left,1,WristFallback,0.238326,0.632938,-0.479333,-0.280810,-0.042897,-0.007396,0.958776,0.0300
10.394813,459,right,1,WristFallback,0.353913,0.857861,0.524410,-0.175817,-0.046092,0.426449,0.886062,0.0300
10.416798,460,left,1,WristFallback,0.238883,0.633266,-0.479179,-0.280770,-0.042965,-0.007318,0.958785,0.0300
10.416798,460,right,1,WristFallback,0.353917,0.857851,0.524406,-0.175903,-0.046092,0.426458,0.886040,0.0300
10.438946,461,left,1,WristFallback,0.239188,0.633481,-0.479082,-0.280717,-0.042914,-0.007332,0.958803,0.0300
10.438946,461,right,1,WristFallback,0.353916,0.857852,0.524407,-0.175896,-0.046106,0.426490,0.886026,0.0300
10.461600,462,left,1,WristFallback,0.239269,0.633537,-0.479070,-0.280742,-0.043018,-0.007396,0.958790,0.0300
10.461600,462,right,1,WristFallback,0.353903,0.857850,0.524406,-0.175864,-0.045996,0.426489,0.886038,0.0300
10.484081,463,left,1,WristFallback,0.239199,0.633704,-0.479166,-0.280673,-0.042900,-0.007377,0.958816,0.0300
10.484081,463,right,1,WristFallback,0.353915,0.857859,0.524410,-0.175844,-0.046123,0.426481,0.886039,0.0300
10.505851,464,left,1,WristFallback,0.238015,0.634185,-0.480095,-0.280722,-0.042873,-0.007467,0.958802,0.0300
10.505851,464,right,1,WristFallback,0.353924,0.857858,0.524409,-0.175874,-0.046157,0.426431,0.886056,0.0300
10.527662,465,left,1,WristFallback,0.236526,0.634330,-0.481224,-0.280810,-0.042869,-0.007327,0.958778,0.0300
10.527662,465,right,1,WristFallback,0.353910,0.857856,0.524408,-0.175853,-0.046103,0.426525,0.886018,0.0300
10.549939,466,left,1,WristFallback,0.234138,0.634937,-0.483844,-0.280728,-0.042899,-0.007387,0.958800,0.0300
10.549939,466,right,1,WristFallback,0.353922,0.857853,0.524407,-0.175896,-0.046112,0.426411,0.886063,0.0300
10.572157,467,left,1,WristFallback,0.231768,0.635898,-0.487036,-0.280852,-0.042954,-0.007359,0.958761,0.0300
10.572157,467,right,1,WristFallback,0.353922,0.857861,0.524410,-0.175844,-0.046129,0.426398,0.886079,0.0300
10.594743,468,left,1,WristFallback,0.228006,0.638025,-0.492724,-0.280770,-0.042898,-0.007390,0.958788,0.0300
10.594743,468,right,1,WristFallback,0.353921,0.857854,0.524408,-0.175888,-0.046125,0.426445,0.886048,0.0300
10.616791,469,left,1,WristFallback,0.225012,0.639975,-0.497557,-0.280764,-0.042999,-0.007367,0.958785,0.0300
10.616791,469,right,1,WristFallback,0.353917,0.857851,0.524406,-0.175903,-0.046092,0.426458,0.886040,0.0300
10.639294,470,left,1,WristFallback,0.219580,0.643237,-0.505663,-0.280733,-0.042898,-0.007390,0.958798,0.0300
10.639294,470,right,1,WristFallback,0.353922,0.857853,0.524407,-0.175896,-0.046111,0.426412,0.886063,0.0300
10.661474,471,left,1,WristFallback,0.215882,0.645366,-0.510917,-0.280761,-0.042872,-0.007469,0.958791,0.0300
10.661474,471,right,1,WristFallback,0.353917,0.857858,0.524409,-0.175854,-0.046108,0.426446,0.886055,0.0300
10.683976,472,left,1,WristFallback,0.210737,0.648506,-0.518369,-0.280726,-0.042951,-0.007491,0.958797,0.0300
10.683976,472,right,1,WristFallback,0.353921,0.857861,0.524411,-0.175839,-0.046141,0.426433,0.886063,0.0300
10.706340,473,left,1,WristFallback,0.206652,0.650725,-0.523788,-0.280725,-0.042899,-0.007384,0.958801,0.0300
10.706340,473,right,1,WristFallback,0.353919,0.857850,0.524406,-0.175911,-0.046079,0.426426,0.886055,0.0300
10.727900,474,left,1,WristFallback,0.200645,0.652977,-0.530174,-0.280618,-0.042899,-0.007385,0.958832,0.0300
10.727900,474,right,1,WristFallback,0.353922,0.857846,0.524405,-0.175946,-0.046095,0.426424,0.886048,0.0300
10.750018,475,left,1,WristFallback,0.195542,0.654349,-0.534770,-0.280727,-0.042899,-0.007386,0.958800,0.0300
10.750018,475,right,1,WristFallback,0.353916,0.857852,0.524407,-0.175884,-0.046048,0.426394,0.886077,0.0300
10.772282,476,left,1,WristFallback,0.191502,0.655459,-0.538332,-0.280709,-0.042932,-0.007437,0.958804,0.0300
10.772282,476,right,1,WristFallback,0.353912,0.857855,0.524408,-0.175861,-0.046089,0.426493,0.886032,0.0300
10.794821,477,left,1,WristFallback,0.185183,0.657373,-0.543992,-0.280764,-0.042885,-0.007427,0.958789,0.0300
10.794821,477,right,1,WristFallback,0.353919,0.857850,0.524406,-0.175911,-0.046079,0.426425,0.886055,0.0300
10.816974,478,left,1,WristFallback,0.185182,0.657377,-0.543992,-0.280733,-0.042883,-0.007412,0.958799,0.0300
10.816974,478,right,1,WristFallback,0.353929,0.857854,0.524408,-0.175928,-0.046220,0.426493,0.886012,0.0300
10.839065,479,left,1,WristFallback,0.176916,0.660217,-0.551808,-0.280721,-0.042860,-0.007507,0.958803,0.0300
10.839065,479,right,1,WristFallback,0.353906,0.857853,0.524407,-0.175866,-0.046069,0.426546,0.886006,0.0300
10.861738,480,left,1,WristFallback,0.172282,0.661232,-0.555443,-0.280812,-0.042872,-0.007346,0.958777,0.0300
10.861738,480,right,1,WristFallback,0.353916,0.857852,0.524407,-0.175896,-0.046105,0.426489,0.886026,0.0300
10.884119,481,left,1,WristFallback,0.168905,0.661739,-0.557771,-0.280729,-0.042898,-0.007387,0.958799,0.0300
10.884119,481,right,1,WristFallback,0.353925,0.857851,0.524407,-0.175924,-0.046142,0.426442,0.886041,0.0300
10.905717,482,left,1,WristFallback,0.166559,0.661944,-0.559266,-0.280853,-0.042899,-0.007382,0.958763,0.0300
10.905717,482,right,1,WristFallback,0.353915,0.857846,0.524404,-0.175925,-0.046047,0.426439,0.886048,0.0300
10.927940,483,left,1,WristFallback,0.163378,0.661906,-0.561018,-0.280730,-0.042886,-0.007428,0.958800,0.0300
10.927940,483,right,1,WristFallback,0.353917,0.857857,0.524409,-0.175855,-0.046107,0.426445,0.886055,0.0300
10.949842,484,left,1,WristFallback,0.162308,0.661624,-0.561402,-0.280754,-0.042946,-0.007544,0.958789,0.0300
10.949842,484,right,1,WristFallback,0.353907,0.857845,0.524404,-0.175906,-0.045995,0.426455,0.886046,0.0300
10.972226,485,left,1,WristFallback,0.160968,0.660728,-0.561388,-0.280723,-0.042900,-0.007519,0.958800,0.0300
10.972226,485,right,1,WristFallback,0.353919,0.857849,0.524406,-0.175912,-0.046078,0.426425,0.886055,0.0300
10.994685,486,left,1,WristFallback,0.160701,0.660345,-0.561201,-0.280690,-0.042868,-0.007471,0.958812,0.0300
10.994685,486,right,1,WristFallback,0.353913,0.857841,0.524402,-0.175947,-0.046002,0.426420,0.886054,0.0300
11.016919,487,left,1,WristFallback,0.160953,0.657476,-0.558584,-0.280807,-0.042885,-0.007431,0.958777,0.0300
11.016919,487,right,1,WristFallback,0.353919,0.857850,0.524406,-0.175911,-0.046079,0.426425,0.886055,0.0300
11.040154,488,left,1,WristFallback,0.161293,0.656794,-0.557782,-0.280682,-0.042899,-0.007382,0.958813,0.0300
11.040154,488,right,1,WristFallback,0.353927,0.857843,0.524403,-0.175984,-0.046097,0.426391,0.886056,0.0300
11.061606,489,left,1,WristFallback,0.163538,0.653518,-0.553661,-0.280806,-0.042874,-0.007469,0.958777,0.0300
11.061606,489,right,1,WristFallback,0.353916,0.857851,0.524407,-0.175884,-0.046047,0.426393,0.886078,0.0300
11.084743,490,left,1,WristFallback,0.164705,0.652166,-0.551789,-0.280766,-0.042869,-0.007323,0.958791,0.0300
11.084743,490,right,1,WristFallback,0.353922,0.857853,0.524407,-0.175897,-0.046110,0.426411,0.886063,0.0300
11.106096,491,left,1,WristFallback,0.167771,0.649833,-0.548050,-0.280806,-0.042874,-0.007469,0.958777,0.0300
11.106096,491,right,1,WristFallback,0.353917,0.857851,0.524406,-0.175904,-0.046092,0.426457,0.886041,0.0300
11.127913,492,left,1,WristFallback,0.169719,0.648625,-0.545908,-0.280716,-0.042915,-0.007481,0.958802,0.0300
11.127913,492,right,1,WristFallback,0.353904,0.857862,0.524410,-0.175788,-0.046054,0.426498,0.886046,0.0300
11.150227,493,left,1,WristFallback,0.172500,0.646504,-0.542344,-0.280766,-0.042803,-0.007401,0.958793,0.0300
11.150227,493,right,1,WristFallback,0.353915,0.857853,0.524407,-0.175877,-0.046062,0.426427,0.886062,0.0300
11.172557,494,left,1,WristFallback,0.174885,0.644155,-0.538605,-0.280719,-0.042914,-0.007481,0.958801,0.0300
11.172557,494,right,1,WristFallback,0.353919,0.857850,0.524406,-0.175911,-0.046078,0.426425,0.886055,0.0300
11.194764,495,left,1,WristFallback,0.176670,0.642061,-0.535369,-0.280714,-0.042854,-0.007360,0.958806,0.0300
11.194764,495,right,1,WristFallback,0.353920,0.857855,0.524408,-0.175869,-0.046080,0.426378,0.886086,0.0300
11.217017,496,left,1,WristFallback,0.179471,0.638433,-0.529838,-0.280680,-0.043009,-0.007463,0.958808,0.0300
11.217017,496,right,1,WristFallback,0.353913,0.857854,0.524407,-0.175869,-0.046075,0.426459,0.886047,0.0300
11.239079,497,left,1,WristFallback,0.181400,0.635842,-0.525848,-0.280805,-0.042839,-0.007412,0.958780,0.0300
11.239079,497,right,1,WristFallback,0.353913,0.857848,0.524405,-0.175899,-0.046016,0.426408,0.886069,0.0300
11.262375,498,left,1,WristFallback,0.184491,0.631755,-0.519388,-0.280808,-0.042898,-0.007387,0.958776,0.0300
11.262375,498,right,1,WristFallback,0.353915,0.857853,0.524407,-0.175878,-0.046063,0.426427,0.886062,0.0300
11.283561,499,left,1,WristFallback,0.186951,0.628113,-0.513634,-0.280757,-0.042915,-0.007484,0.958790,0.0300
11.283561,499,right,1,WristFallback,0.353918,0.857856,0.524409,-0.175862,-0.046094,0.426413,0.886070,0.0300
11.305889,500,left,1,WristFallback,0.190245,0.622954,-0.505320,-0.280763,-0.042967,-0.007454,0.958786,0.0300
11.305889,500,right,1,WristFallback,0.353914,0.857840,0.524402,-0.175968,-0.046043,0.426483,0.886018,0.0300
11.328013,501,left,1,WristFallback,0.192997,0.618783,-0.498263,-0.280763,-0.042942,-0.007396,0.958788,0.0300
11.328013,501,right,1,WristFallback,0.353924,0.857852,0.524407,-0.175904,-0.046097,0.426378,0.886078,0.0300
11.350033,502,left,1,WristFallback,0.196929,0.613015,-0.488092,-0.280810,-0.042910,-0.007350,0.958775,0.0300
11.350033,502,right,1,WristFallback,0.353920,0.857855,0.524408,-0.175870,-0.046080,0.426380,0.886085,0.0300
11.372509,503,left,1,WristFallback,0.199911,0.609119,-0.480800,-0.280715,-0.042930,-0.007438,0.958802,0.0300
11.372509,503,right,1,WristFallback,0.353910,0.857850,0.524406,-0.175884,-0.046042,0.426473,0.886040,0.0300
11.394766,504,left,1,WristFallback,0.204642,0.603550,-0.469693,-0.280807,-0.042885,-0.007430,0.958777,0.0300
11.394766,504,right,1,WristFallback,0.353902,0.857857,0.524408,-0.175814,-0.046009,0.426477,0.886053,0.0300
11.417016,505,left,1,WristFallback,0.207513,0.600147,-0.462526,-0.280673,-0.042929,-0.007436,0.958814,0.0300
11.417016,505,right,1,WristFallback,0.353917,0.857857,0.524409,-0.175856,-0.046107,0.426445,0.886055,0.0300
11.439210,506,left,1,WristFallback,0.211424,0.594981,-0.451326,-0.280727,-0.042939,-0.007399,0.958798,0.0300
11.439210,506,right,1,WristFallback,0.353913,0.857854,0.524407,-0.175869,-0.046075,0.426459,0.886047,0.0300
11.461793,507,left,1,WristFallback,0.212863,0.592942,-0.446791,-0.280754,-0.042917,-0.007315,0.958792,0.0300
11.461793,507,right,1,WristFallback,0.353924,0.857858,0.524409,-0.175874,-0.046158,0.426430,0.886056,0.0300
11.483653,508,left,1,WristFallback,0.218050,0.586372,-0.431084,-0.280806,-0.042924,-0.007443,0.958775,0.0300
11.483653,508,right,1,WristFallback,0.353933,0.857851,0.524407,-0.175932,-0.046133,0.426329,0.886095,0.0300
11.506335,509,left,1,WristFallback,0.221243,0.583651,-0.423203,-0.280766,-0.042898,-0.007386,0.958789,0.0300
11.506335,509,right,1,WristFallback,0.353926,0.857850,0.524406,-0.175930,-0.046126,0.426410,0.886056,0.0300
11.528278,510,left,1,WristFallback,0.222275,0.582922,-0.420887,-0.280747,-0.042920,-0.007300,0.958794,0.0300
11.528278,510,right,1,WristFallback,0.353916,0.857845,0.524404,-0.175934,-0.046031,0.426405,0.886063,0.0300
11.550407,511,left,1,WristFallback,0.228819,0.579369,-0.407760,-0.280799,-0.043009,-0.007517,0.958773,0.0300
11.550407,511,right,1,WristFallback,0.353921,0.857847,0.524405,-0.175925,-0.046052,0.426362,0.886084,0.0300
11.572799,512,left,1,WristFallback,0.235766,0.576806,-0.395311,-0.280847,-0.042982,-0.007383,0.958761,0.0300
11.572799,512,right,1,WristFallback,0.353922,0.857853,0.524407,-0.175896,-0.046110,0.426412,0.886063,0.0300
11.595352,513,left,1,WristFallback,0.237648,0.576280,-0.392113,-0.280755,-0.042917,-0.007317,0.958792,0.0300
11.595352,513,right,1,WristFallback,0.353909,0.857850,0.524406,-0.175883,-0.046039,0.426476,0.886039,0.0300
11.617098,514,left,1,WristFallback,0.246899,0.574318,-0.377482,-0.280770,-0.042936,-0.007404,0.958786,0.0300
11.617098,514,right,1,WristFallback,0.353911,0.857849,0.524405,-0.175891,-0.046028,0.426440,0.886055,0.0300
11.639362,515,left,1,WristFallback,0.249578,0.573902,-0.373432,-0.280702,-0.042951,-0.007385,0.958805,0.0300
11.639362,515,right,1,WristFallback,0.353910,0.857857,0.524409,-0.175836,-0.046060,0.426460,0.886054,0.0300
11.662080,516,left,1,WristFallback,0.258572,0.572333,-0.358520,-0.280729,-0.042985,-0.007501,0.958795,0.0300
11.662080,516,right,1,WristFallback,0.353910,0.857857,0.524409,-0.175836,-0.046059,0.426460,0.886054,0.0300
11.683520,517,left,1,WristFallback,0.262191,0.571367,-0.351119,-0.280812,-0.042924,-0.007304,0.958775,0.0300
11.683520,517,right,1,WristFallback,0.353921,0.857855,0.524408,-0.175888,-0.046125,0.426444,0.886048,0.0300
11.706102,518,left,1,WristFallback,0.264898,0.570249,-0.344100,-0.280761,-0.042853,-0.007363,0.958792,0.0300
11.706102,518,right,1,WristFallback,0.353904,0.857848,0.524405,-0.175890,-0.046022,0.426522,0.886016,0.0300
11.728234,519,left,1,WristFallback,0.266494,0.569023,-0.338034,-0.280647,-0.042971,-0.007327,0.958821,0.0300
11.728234,519,right,1,WristFallback,0.353911,0.857849,0.524406,-0.175891,-0.046031,0.426440,0.886054,0.0300
11.750384,520,left,1,WristFallback,0.268077,0.566058,-0.326112,-0.280806,-0.042944,-0.007396,0.958775,0.0300
11.750384,520,right,1,WristFallback,0.353908,0.857859,0.524409,-0.175808,-0.046030,0.426430,0.886076,0.0300
11.772551,521,left,1,WristFallback,0.268585,0.563238,-0.315482,-0.280688,-0.042843,-0.007272,0.958815,0.0300
11.772551,521,right,1,WristFallback,0.353920,0.857861,0.524410,-0.175840,-0.046139,0.426432,0.886063,0.0300
11.795145,522,left,1,WristFallback,0.268966,0.560172,-0.303244,-0.280736,-0.042970,-0.007416,0.958794,0.0300
11.795145,522,right,1,WristFallback,0.353927,0.857856,0.524408,-0.175889,-0.046129,0.426366,0.886086,0.0300
11.817350,523,left,1,WristFallback,0.269374,0.558176,-0.294171,-0.280771,-0.042830,-0.007321,0.958791,0.0300
11.817350,523,right,1,WristFallback,0.353920,0.857861,0.524411,-0.175839,-0.046140,0.426432,0.886063,0.0300
11.839278,524,left,1,WristFallback,0.269774,0.556295,-0.285011,-0.280714,-0.042885,-0.007423,0.958804,0.0300
11.839278,524,right,1,WristFallback,0.353920,0.857855,0.524408,-0.175899,-0.046186,0.426544,0.885995,0.0300
11.861971,525,left,1,WristFallback,0.269744,0.554397,-0.275767,-0.280756,-0.042885,-0.007423,0.958792,0.0300
11.861971,525,right,1,WristFallback,0.353918,0.857857,0.524409,-0.175861,-0.046094,0.426413,0.886070,0.0300
11.883768,526,left,1,WristFallback,0.269507,0.552116,-0.264077,-0.280801,-0.042857,-0.007516,0.958779,0.0300
11.883768,526,right,1,WristFallback,0.353908,0.857858,0.524409,-0.175826,-0.046073,0.426493,0.886040,0.0300
11.907134,527,left,1,WristFallback,0.270468,0.550304,-0.249901,-0.280724,-0.042833,-0.007454,0.958804,0.0300
11.907134,527,right,1,WristFallback,0.353914,0.857853,0.524407,-0.175887,-0.046118,0.426517,0.886013,0.0300
11.928411,528,left,1,WristFallback,0.271555,0.549325,-0.238708,-0.280716,-0.042915,-0.007481,0.958802,0.0300
11.928411,528,right,1,WristFallback,0.353916,0.857858,0.524409,-0.175834,-0.046064,0.426382,0.886092,0.0300
11.950436,529,left,1,WristFallback,0.272246,0.548166,-0.226002,-0.280730,-0.042950,-0.007360,0.958797,0.0300
11.950436,529,right,1,WristFallback,0.353917,0.857851,0.524406,-0.175902,-0.046092,0.426458,0.886041,0.0300
11.972550,530,left,1,WristFallback,0.272460,0.547349,-0.216255,-0.280763,-0.042927,-0.007440,0.958788,0.0300
11.972550,530,right,1,WristFallback,0.353908,0.857846,0.524404,-0.175904,-0.046002,0.426453,0.886047,0.0300
11.995088,531,left,1,WristFallback,0.272537,0.547069,-0.212031,-0.280690,-0.042977,-0.007320,0.958808,0.0300
11.995088,531,right,1,WristFallback,0.353912,0.857855,0.524408,-0.175860,-0.046089,0.426492,0.886033,0.0300
12.017228,532,left,1,WristFallback,0.272434,0.545954,-0.193456,-0.280721,-0.042899,-0.007381,0.958802,0.0300
12.017228,532,right,1,WristFallback,0.353924,0.857852,0.524407,-0.175903,-0.046098,0.426379,0.886078,0.0300
12.042153,533,left,1,WristFallback,0.272109,0.545722,-0.188928,-0.280762,-0.042943,-0.007395,0.958788,0.0300
12.042153,533,right,1,WristFallback,0.353918,0.857856,0.524409,-0.175861,-0.046094,0.426414,0.886070,0.0300
12.063102,534,left,1,WristFallback,0.271033,0.545029,-0.176781,-0.280803,-0.042952,-0.007387,0.958775,0.0300
12.063102,534,right,1,WristFallback,0.353912,0.857849,0.524406,-0.175890,-0.046032,0.426440,0.886055,0.0300
12.083586,535,left,1,WristFallback,0.270037,0.544791,-0.156988,-0.280806,-0.042873,-0.007469,0.958778,0.0300
12.083586,535,right,1,WristFallback,0.353922,0.857847,0.524405,-0.175945,-0.046095,0.426423,0.886049,0.0300
12.107264,536,left,1,WristFallback,0.269630,0.544900,-0.147230,-0.280767,-0.042898,-0.007386,0.958789,0.0300
12.107264,536,right,1,WristFallback,0.353916,0.857859,0.524409,-0.175847,-0.046120,0.426476,0.886041,0.0300
12.128292,537,left,1,WristFallback,0.268693,0.545214,-0.135711,-0.280769,-0.043010,-0.007428,0.958782,0.0300
12.128292,537,right,1,WristFallback,0.353911,0.857849,0.524406,-0.175890,-0.046032,0.426440,0.886055,0.0300
12.150405,538,left,1,WristFallback,0.267796,0.545533,-0.126791,-0.280719,-0.042928,-0.007573,0.958800,0.0300
12.150405,538,right,1,WristFallback,0.353924,0.857858,0.524410,-0.175872,-0.046158,0.426430,0.886056,0.0300
12.172554,539,left,1,WristFallback,0.267416,0.545729,-0.123274,-0.280695,-0.042847,-0.007344,0.958812,0.0300
12.172554,539,right,1,WristFallback,0.353907,0.857852,0.524407,-0.175855,-0.046012,0.426442,0.886062,0.0300
12.194991,540,left,1,WristFallback,0.265973,0.546525,-0.109392,-0.280758,-0.042887,-0.007564,0.958790,0.0300
12.194991,540,right,1,WristFallback,0.353911,0.857843,0.524403,-0.175919,-0.045974,0.426391,0.886076,0.0300
12.217136,541,left,1,WristFallback,0.265249,0.546914,-0.103342,-0.280760,-0.042945,-0.007393,0.958788,0.0300
12.217136,541,right,1,WristFallback,0.353915,0.857865,0.524412,-0.175799,-0.046136,0.426465,0.886055,0.0300
12.240154,542,left,1,WristFallback,0.264469,0.547459,-0.097340,-0.280751,-0.042934,-0.007438,0.958791,0.0300
12.240154,542,right,1,WristFallback,0.353915,0.857846,0.524404,-0.175924,-0.046048,0.426438,0.886048,0.0300
12.262067,543,left,1,WristFallback,0.263111,0.548608,-0.085726,-0.280769,-0.042911,-0.007479,0.958787,0.0300
12.262067,543,right,1,WristFallback,0.353910,0.857850,0.524406,-0.175883,-0.046045,0.426472,0.886040,0.0300
12.283619,544,left,1,WristFallback,0.262570,0.549302,-0.080360,-0.280804,-0.042860,-0.007509,0.958778,0.0300
12.283619,544,right,1,WristFallback,0.353929,0.857847,0.524405,-0.175962,-0.046143,0.426408,0.886050,0.0300
12.306566,545,left,1,WristFallback,0.262075,0.549682,-0.076973,-0.280710,-0.043022,-0.007466,0.958799,0.0300
12.306566,545,right,1,WristFallback,0.353922,0.857840,0.524402,-0.175991,-0.046080,0.426435,0.886035,0.0300
12.328216,546,left,1,WristFallback,0.260315,0.549820,-0.072666,-0.280808,-0.042935,-0.007405,0.958774,0.0300
