ts_s,frame,joint_id,joint_name,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w,confidence
9.269680,220,21,RightWrist,0.358355,-0.399880,0.384513,-0.112355,0.085387,0.440630,0.886527,0.820
9.269680,220,22,LeftHand,-0.625417,-0.575236,0.223350,-0.002595,-0.390385,-0.435038,0.811378,0.780
9.269680,220,23,RightHand,0.358355,-0.399880,0.384513,-0.112355,0.085387,0.440630,0.886527,0.780
9.303703,221,0,Pelvis,-0.096782,-0.477251,-0.370237,0.401444,0.061434,-0.040663,0.912916,0.500
9.303703,221,15,Head,-0.028819,-0.106343,0.030149,0.401444,0.061434,-0.040663,0.912916,0.950
9.303703,221,16,LeftShoulder,-0.215154,-0.224767,-0.048305,0.401444,0.061434,-0.040663,0.912916,0.620
9.303703,221,17,RightShoulder,0.121155,-0.233239,-0.097543,0.401444,0.061434,-0.040663,0.912916,0.620
9.303703,221,18,LeftElbow,-0.420288,-0.400003,0.087518,-0.002631,-0.390308,-0.435076,0.811395,0.580
9.303703,221,19,RightElbow,0.239759,-0.316559,0.143484,-0.112386,0.085286,0.440685,0.886506,0.580
9.303703,221,20,LeftWrist,-0.625422,-0.575239,0.223341,-0.002631,-0.390308,-0.435076,0.811395,0.820
9.303703,221,21,RightWrist,0.358363,-0.399880,0.384510,-0.112386,0.085286,0.440685,0.886506,0.820
9.303703,221,22,LeftHand,-0.625422,-0.575239,0.223341,-0.002631,-0.390308,-0.435076,0.811395,0.780
9.303703,221,23,RightHand,0.358363,-0.399880,0.384510,-0.112386,0.085286,0.440685,0.886506,0.780
9.347969,222,0,Pelvis,-0.100197,-0.474643,-0.375044,0.406727,0.063682,-0.042816,0.910321,0.500
9.347969,222,15,Head,-0.028831,-0.108629,0.029234,0.406727,0.063682,-0.042816,0.910321,0.950
9.347969,222,16,LeftShoulder,-0.215968,-0.225580,-0.049522,0.406727,0.063682,-0.042816,0.910321,0.620
9.347969,222,17,RightShoulder,0.120028,-0.234471,-0.100784,0.406727,0.063682,-0.042816,0.910321,0.620
9.347969,222,18,LeftElbow,-0.420698,-0.400400,0.086910,-0.002510,-0.390194,-0.435086,0.811445,0.580
9.347969,222,19,RightElbow,0.239202,-0.317170,0.141864,-0.112351,0.085192,0.440637,0.886543,0.580
9.347969,222,20,LeftWrist,-0.625428,-0.575221,0.223341,-0.002510,-0.390194,-0.435086,0.811445,0.820
9.347969,222,21,RightWrist,0.358375,-0.399869,0.384511,-0.112351,0.085192,0.440637,0.886543,0.820
9.347969,222,22,LeftHand,-0.625428,-0.575221,0.223341,-0.002510,-0.390194,-0.435086,0.811445,0.780
9.347969,222,23,RightHand,0.358375,-0.399869,0.384511,-0.112351,0.085192,0.440637,0.886543,0.780
9.391914,223,0,Pelvis,-0.100496,-0.471270,-0.379775,0.412210,0.067272,-0.041594,0.907649,0.500
9.391914,223,15,Head,-0.028465,-0.110082,0.028703,0.412210,0.067272,-0.041594,0.907649,0.950
9.391914,223,16,LeftShoulder,-0.215536,-0.226825,-0.050515,0.412210,0.067272,-0.041594,0.907649,0.620
9.391914,223,17,RightShoulder,0.120210,-0.233640,-0.103694,0.412210,0.067272,-0.041594,0.907649,0.620
9.391914,223,18,LeftElbow,-0.420477,-0.401027,0.086418,-0.002525,-0.390308,-0.435098,0.811383,0.580
9.391914,223,19,RightElbow,0.239294,-0.316752,0.140410,-0.112316,0.085194,0.440585,0.886573,0.580
9.391914,223,20,LeftWrist,-0.625418,-0.575230,0.223350,-0.002525,-0.390308,-0.435098,0.811383,0.820
9.391914,223,21,RightWrist,0.358377,-0.399863,0.384513,-0.112316,0.085194,0.440585,0.886573,0.820
9.391914,223,22,LeftHand,-0.625418,-0.575230,0.223350,-0.002525,-0.390308,-0.435098,0.811383,0.780
9.391914,223,23,RightHand,0.358377,-0.399863,0.384513,-0.112316,0.085194,0.440585,0.886573,0.780
9.425631,224,0,Pelvis,-0.099525,-0.470078,-0.381762,0.414467,0.069540,-0.040220,0.906512,0.500
9.425631,224,15,Head,-0.027716,-0.110818,0.028453,0.414467,0.069540,-0.040220,0.906512,0.950
9.425631,224,16,LeftShoulder,-0.214557,-0.227874,-0.050846,0.414467,0.069540,-0.040220,0.906512,0.620
9.425631,224,17,RightShoulder,0.121055,-0.233068,-0.105048,0.414467,0.069540,-0.040220,0.906512,0.620
9.425631,224,18,LeftElbow,-0.419987,-0.401549,0.086255,-0.002452,-0.390288,-0.435135,0.811373,0.580
9.425631,224,19,RightElbow,0.239707,-0.316472,0.139733,-0.112341,0.085288,0.440712,0.886498,0.580
9.425631,224,20,LeftWrist,-0.625417,-0.575224,0.223356,-0.002452,-0.390288,-0.435135,0.811373,0.820
9.425631,224,21,RightWrist,0.358359,-0.399876,0.384513,-0.112341,0.085288,0.440712,0.886498,0.820
9.425631,224,22,LeftHand,-0.625417,-0.575224,0.223356,-0.002452,-0.390288,-0.435135,0.811373,0.780
9.425631,224,23,RightHand,0.358359,-0.399876,0.384513,-0.112341,0.085288,0.440712,0.886498,0.780
9.469972,225,0,Pelvis,-0.102183,-0.469609,-0.382527,0.415875,0.074835,-0.041507,0.905386,0.500
9.469972,225,15,Head,-0.026610,-0.111752,0.028237,0.415875,0.074835,-0.041507,0.905386,0.950
9.469972,225,16,LeftShoulder,-0.214085,-0.228846,-0.049495,0.415875,0.074835,-0.041507,0.905386,0.620
9.469972,225,17,RightShoulder,0.120935,-0.233237,-0.107306,0.415875,0.074835,-0.041507,0.905386,0.620
9.469972,225,18,LeftElbow,-0.419753,-0.402042,0.086924,-0.002610,-0.390292,-0.435102,0.811389,0.580
9.469972,225,19,RightElbow,0.239651,-0.316557,0.138602,-0.112376,0.085256,0.440668,0.886518,0.580
9.469972,225,20,LeftWrist,-0.625421,-0.575238,0.223343,-0.002610,-0.390292,-0.435102,0.811389,0.820
9.469972,225,21,RightWrist,0.358367,-0.399876,0.384511,-0.112376,0.085256,0.440668,0.886518,0.820
9.469972,225,22,LeftHand,-0.625421,-0.575238,0.223343,-0.002610,-0.390292,-0.435102,0.811389,0.780
9.469972,225,23,RightHand,0.358367,-0.399876,0.384511,-0.112376,0.085256,0.440668,0.886518,0.780
9.514312,226,0,Pelvis,-0.104480,-0.468838,-0.383544,0.417648,0.080018,-0.042695,0.904071,0.500
9.514312,226,15,Head,-0.025260,-0.112716,0.028040,0.417648,0.080018,-0.042695,0.904071,0.950
9.514312,226,16,LeftShoulder,-0.213328,-0.229794,-0.048268,0.417648,0.080018,-0.042695,0.904071,0.620
9.514312,226,17,RightShoulder,0.121078,-0.233316,-0.109586,0.417648,0.080018,-0.042695,0.904071,0.620
9.514312,226,18,LeftElbow,-0.419376,-0.402514,0.087536,-0.002605,-0.390265,-0.435085,0.811411,0.580
9.514312,226,19,RightElbow,0.239717,-0.316598,0.137463,-0.112354,0.085320,0.440727,0.886486,0.580
9.514312,226,20,LeftWrist,-0.625424,-0.575235,0.223340,-0.002605,-0.390265,-0.435085,0.811411,0.820
9.514312,226,21,RightWrist,0.358355,-0.399879,0.384513,-0.112354,0.085320,0.440727,0.886486,0.820
9.514312,226,22,LeftHand,-0.625424,-0.575235,0.223340,-0.002605,-0.390265,-0.435085,0.811411,0.780
9.514312,226,23,RightHand,0.358355,-0.399879,0.384513,-0.112354,0.085320,0.440727,0.886486,0.780
9.547800,227,0,Pelvis,-0.106870,-0.467784,-0.384723,0.419593,0.084340,-0.043954,0.902716,0.500
9.547800,227,15,Head,-0.024297,-0.113574,0.027850,0.419593,0.084340,-0.043954,0.902716,0.950
9.547800,227,16,LeftShoulder,-0.212936,-0.230458,-0.047341,0.419593,0.084340,-0.043954,0.902716,0.620
9.547800,227,17,RightShoulder,0.120914,-0.233374,-0.111655,0.419593,0.084340,-0.043954,0.902716,0.620
9.547800,227,18,LeftElbow,-0.419179,-0.402844,0.088001,-0.002573,-0.390285,-0.435068,0.811411,0.580
9.547800,227,19,RightElbow,0.239638,-0.316623,0.136430,-0.112330,0.085258,0.440695,0.886511,0.580
9.547800,227,20,LeftWrist,-0.625423,-0.575231,0.223344,-0.002573,-0.390285,-0.435068,0.811411,0.820
9.547800,227,21,RightWrist,0.358363,-0.399872,0.384514,-0.112330,0.085258,0.440695,0.886511,0.820
9.547800,227,22,LeftHand,-0.625423,-0.575231,0.223344,-0.002573,-0.390285,-0.435068,0.811411,0.780
9.547800,227,23,RightHand,0.358363,-0.399872,0.384514,-0.112330,0.085258,0.440695,0.886511,0.780
9.582793,228,0,Pelvis,-0.109358,-0.466360,-0.385664,0.421647,0.088766,-0.045517,0.901256,0.500
9.582793,228,15,Head,-0.023062,-0.114204,0.027905,0.421647,0.088766,-0.045517,0.901256,0.950
9.582793,228,16,LeftShoulder,-0.212351,-0.230789,-0.046107,0.421647,0.088766,-0.045517,0.901256,0.620
9.582793,228,17,RightShoulder,0.120883,-0.233234,-0.113558,0.421647,0.088766,-0.045517,0.901256,0.620
9.582793,228,18,LeftElbow,-0.418886,-0.403008,0.088620,-0.002528,-0.390277,-0.435082,0.811407,0.580
9.582793,228,19,RightElbow,0.239626,-0.316552,0.135477,-0.112342,0.085259,0.440620,0.886546,0.580
9.582793,228,20,LeftWrist,-0.625422,-0.575227,0.223347,-0.002528,-0.390277,-0.435082,0.811407,0.820
9.582793,228,21,RightWrist,0.358369,-0.399871,0.384512,-0.112342,0.085259,0.440620,0.886546,0.820
9.582793,228,22,LeftHand,-0.625422,-0.575227,0.223347,-0.002528,-0.390277,-0.435082,0.811407,0.780
9.582793,228,23,RightHand,0.358369,-0.399871,0.384512,-0.112342,0.085259,0.440620,0.886546,0.780
9.625315,229,0,Pelvis,-0.114098,-0.466006,-0.384425,0.422093,0.096066,-0.048649,0.900135,0.500
9.625315,229,15,Head,-0.021324,-0.114588,0.028368,0.422093,0.096066,-0.048649,0.900135,0.950
9.625315,229,16,LeftShoulder,-0.211733,-0.231101,-0.042830,0.422093,0.096066,-0.048649,0.900135,0.620
9.625315,229,17,RightShoulder,0.120382,-0.233305,-0.115595,0.422093,0.096066,-0.048649,0.900135,0.620
9.625315,229,18,LeftElbow,-0.418575,-0.403169,0.090259,-0.002587,-0.390329,-0.435104,0.811370,0.580
9.625315,229,19,RightElbow,0.239371,-0.316587,0.134460,-0.112294,0.085275,0.440692,0.886515,0.580
9.625315,229,20,LeftWrist,-0.625417,-0.575238,0.223348,-0.002587,-0.390329,-0.435104,0.811370,0.820
9.625315,229,21,RightWrist,0.358360,-0.399869,0.384516,-0.112294,0.085275,0.440692,0.886515,0.820
9.625315,229,22,LeftHand,-0.625417,-0.575238,0.223348,-0.002587,-0.390329,-0.435104,0.811370,0.780
9.625315,229,23,RightHand,0.358360,-0.399869,0.384516,-0.112294,0.085275,0.440692,0.886515,0.780
9.658789,230,0,Pelvis,-0.117479,-0.466472,-0.383334,0.421865,0.101678,-0.050651,0.899514,0.500
9.658789,230,15,Head,-0.020178,-0.115061,0.028422,0.421865,0.101678,-0.050651,0.899514,0.950
9.658789,230,16,LeftShoulder,-0.211292,-0.231768,-0.040532,0.421865,0.101678,-0.050651,0.899514,0.620
9.658789,230,17,RightShoulder,0.119933,-0.233581,-0.117256,0.421865,0.101678,-0.050651,0.899514,0.620
9.658789,230,18,LeftElbow,-0.418357,-0.403499,0.091406,-0.002519,-0.390197,-0.435187,0.811389,0.580
9.658789,230,19,RightElbow,0.239150,-0.316728,0.133628,-0.112364,0.085241,0.440698,0.886507,0.580
9.658789,230,20,LeftWrist,-0.625423,-0.575230,0.223344,-0.002519,-0.390197,-0.435187,0.811389,0.820
9.658789,230,21,RightWrist,0.358366,-0.399875,0.384511,-0.112364,0.085241,0.440698,0.886507,0.820
9.658789,230,22,LeftHand,-0.625423,-0.575230,0.223344,-0.002519,-0.390197,-0.435187,0.811389,0.780
9.658789,230,23,RightHand,0.358366,-0.399875,0.384511,-0.112364,0.085241,0.440698,0.886507,0.780
9.692266,231,0,Pelvis,-0.119360,-0.465390,-0.384122,0.423387,0.105007,-0.051802,0.898351,0.500
9.692266,231,15,Head,-0.019266,-0.115524,0.028280,0.423387,0.105007,-0.051802,0.898351,0.950
9.692266,231,16,LeftShoulder,-0.210827,-0.232028,-0.039773,0.423387,0.105007,-0.051802,0.898351,0.620
9.692266,231,17,RightShoulder,0.119851,-0.233441,-0.118833,0.423387,0.105007,-0.051802,0.898351,0.620
9.692266,231,18,LeftElbow,-0.418123,-0.403630,0.091788,-0.002538,-0.390274,-0.435138,0.811379,0.580
9.692266,231,19,RightElbow,0.239107,-0.316658,0.132840,-0.112347,0.085280,0.440676,0.886516,0.580
9.692266,231,20,LeftWrist,-0.625419,-0.575232,0.223348,-0.002538,-0.390274,-0.435138,0.811379,0.820
9.692266,231,21,RightWrist,0.358363,-0.399875,0.384513,-0.112347,0.085280,0.440676,0.886516,0.820
9.692266,231,22,LeftHand,-0.625419,-0.575232,0.223348,-0.002538,-0.390274,-0.435138,0.811379,0.780
9.692266,231,23,RightHand,0.358363,-0.399875,0.384513,-0.112347,0.085280,0.440676,0.886516,0.780
9.725690,232,0,Pelvis,-0.121472,-0.464591,-0.384402,0.424287,0.107622,-0.053306,0.897528,0.500
9.725690,232,15,Head,-0.018615,-0.115738,0.028178,0.424287,0.107622,-0.053306,0.897528,0.950
9.725690,232,16,LeftShoulder,-0.210674,-0.231943,-0.038978,0.424287,0.107622,-0.053306,0.897528,0.620
9.725690,232,17,RightShoulder,0.119518,-0.233426,-0.120041,0.424287,0.107622,-0.053306,0.897528,0.620
9.725690,232,18,LeftElbow,-0.418046,-0.403591,0.092185,-0.002575,-0.390282,-0.435169,0.811357,0.580
9.725690,232,19,RightElbow,0.238940,-0.316649,0.132236,-0.112328,0.085257,0.440695,0.886511,0.580
9.725690,232,20,LeftWrist,-0.625417,-0.575239,0.223347,-0.002575,-0.390282,-0.435169,0.811357,0.820
9.725690,232,21,RightWrist,0.358363,-0.399872,0.384514,-0.112328,0.085257,0.440695,0.886511,0.820
9.725690,232,22,LeftHand,-0.625417,-0.575239,0.223347,-0.002575,-0.390282,-0.435169,0.811357,0.780
9.725690,232,23,RightHand,0.358363,-0.399872,0.384514,-0.112328,0.085257,0.440695,0.886511,0.780
9.759208,233,0,Pelvis,-0.122724,-0.463993,-0.384850,0.425088,0.108913,-0.054244,0.896937,0.500
9.759208,233,15,Head,-0.018278,-0.115999,0.028056,0.425088,0.108913,-0.054244,0.896937,0.950
9.759208,233,16,LeftShoulder,-0.210644,-0.231920,-0.038711,0.425088,0.108913,-0.054244,0.896937,0.620
9.759208,233,17,RightShoulder,0.119290,-0.233522,-0.120819,0.425088,0.108913,-0.054244,0.896937,0.620
9.759208,233,18,LeftElbow,-0.418032,-0.403577,0.092318,-0.002527,-0.390222,-0.435203,0.811369,0.580
9.759208,233,19,RightElbow,0.238826,-0.316697,0.131848,-0.112320,0.085305,0.440630,0.886540,0.580
9.759208,233,20,LeftWrist,-0.625420,-0.575233,0.223347,-0.002527,-0.390222,-0.435203,0.811369,0.820
9.759208,233,21,RightWrist,0.358362,-0.399871,0.384514,-0.112320,0.085305,0.440630,0.886540,0.820
9.759208,233,22,LeftHand,-0.625420,-0.575233,0.223347,-0.002527,-0.390222,-0.435203,0.811369,0.780
9.759208,233,23,RightHand,0.358362,-0.399871,0.384514,-0.112320,0.085305,0.440630,0.886540,0.780
9.792723,234,0,Pelvis,-0.123506,-0.463164,-0.385591,0.426078,0.108485,-0.055225,0.896459,0.500
9.792723,234,15,Head,-0.018203,-0.116215,0.027976,0.426078,0.108485,-0.055225,0.896459,0.950
9.792723,234,16,LeftShoulder,-0.210849,-0.231547,-0.039001,0.426078,0.108485,-0.055225,0.896459,0.620
9.792723,234,17,RightShoulder,0.119074,-0.233780,-0.121133,0.426078,0.108485,-0.055225,0.896459,0.620
9.792723,234,18,LeftElbow,-0.418135,-0.403391,0.092172,-0.002583,-0.390306,-0.435086,0.811391,0.580
9.792723,234,19,RightElbow,0.238722,-0.316825,0.131690,-0.112342,0.085259,0.440619,0.886547,0.580
9.792723,234,20,LeftWrist,-0.625420,-0.575235,0.223345,-0.002583,-0.390306,-0.435086,0.811391,0.820
9.792723,234,21,RightWrist,0.358369,-0.399871,0.384512,-0.112342,0.085259,0.440619,0.886547,0.820
9.792723,234,22,LeftHand,-0.625420,-0.575235,0.223345,-0.002583,-0.390306,-0.435086,0.811391,0.780
9.792723,234,23,RightHand,0.358369,-0.399871,0.384512,-0.112342,0.085259,0.440619,0.886547,0.780
9.837020,235,0,Pelvis,-0.123478,-0.463366,-0.385445,0.425827,0.106431,-0.055992,0.896777,0.500
9.837020,235,15,Head,-0.018391,-0.116275,0.028059,0.425827,0.106431,-0.055992,0.896777,0.950
9.837020,235,16,LeftShoulder,-0.211180,-0.231097,-0.039381,0.425827,0.106431,-0.055992,0.896777,0.620
9.837020,235,17,RightShoulder,0.118985,-0.234423,-0.120497,0.425827,0.106431,-0.055992,0.896777,0.620
9.837020,235,18,LeftElbow,-0.418302,-0.403171,0.091978,-0.002689,-0.390310,-0.435064,0.811401,0.580
9.837020,235,19,RightElbow,0.238670,-0.317154,0.132007,-0.112388,0.085377,0.440678,0.886500,0.580
9.837020,235,20,LeftWrist,-0.625423,-0.575244,0.223337,-0.002689,-0.390310,-0.435064,0.811401,0.820
9.837020,235,21,RightWrist,0.358354,-0.399885,0.384511,-0.112388,0.085377,0.440678,0.886500,0.820
9.837020,235,22,LeftHand,-0.625423,-0.575244,0.223337,-0.002689,-0.390310,-0.435064,0.811401,0.780
9.837020,235,23,RightHand,0.358354,-0.399885,0.384511,-0.112388,0.085377,0.440678,0.886500,0.780
9.881333,236,0,Pelvis,-0.123391,-0.462853,-0.386386,0.426508,0.103281,-0.056751,0.896774,0.500
9.881333,236,15,Head,-0.018954,-0.116495,0.027896,0.426508,0.103281,-0.056751,0.896774,0.950
9.881333,236,16,LeftShoulder,-0.211878,-0.230461,-0.040605,0.426508,0.103281,-0.056751,0.896774,0.620
9.881333,236,17,RightShoulder,0.118679,-0.235114,-0.120046,0.426508,0.103281,-0.056751,0.896774,0.620
9.881333,236,18,LeftElbow,-0.418650,-0.402851,0.091368,-0.002659,-0.390329,-0.435047,0.811400,0.580
9.881333,236,19,RightElbow,0.238518,-0.317490,0.132236,-0.112271,0.085308,0.440655,0.886533,0.580
9.881333,236,20,LeftWrist,-0.625422,-0.575241,0.223340,-0.002659,-0.390329,-0.435047,0.811400,0.820
9.881333,236,21,RightWrist,0.358358,-0.399867,0.384517,-0.112271,0.085308,0.440655,0.886533,0.820
9.881333,236,22,LeftHand,-0.625422,-0.575241,0.223340,-0.002659,-0.390329,-0.435047,0.811400,0.780
9.881333,236,23,RightHand,0.358358,-0.399867,0.384517,-0.112271,0.085308,0.440655,0.886533,0.780
9.914808,237,0,Pelvis,-0.123219,-0.462546,-0.386630,0.426725,0.100401,-0.057260,0.896965,0.500
9.914808,237,15,Head,-0.019594,-0.116456,0.028080,0.426725,0.100401,-0.057260,0.896965,0.950
9.914808,237,16,LeftShoulder,-0.212573,-0.229781,-0.041323,0.426725,0.100401,-0.057260,0.896965,0.620
9.914808,237,17,RightShoulder,0.118343,-0.235573,-0.119177,0.426725,0.100401,-0.057260,0.896965,0.620
9.914808,237,18,LeftElbow,-0.418998,-0.402505,0.091011,-0.002549,-0.390297,-0.435055,0.811412,0.580
9.914808,237,19,RightElbow,0.238350,-0.317723,0.132669,-0.112315,0.085256,0.440775,0.886473,0.580
9.914808,237,20,LeftWrist,-0.625422,-0.575228,0.223346,-0.002549,-0.390297,-0.435055,0.811412,0.820
9.914808,237,21,RightWrist,0.358356,-0.399873,0.384515,-0.112315,0.085256,0.440775,0.886473,0.820
9.914808,237,22,LeftHand,-0.625422,-0.575228,0.223346,-0.002549,-0.390297,-0.435055,0.811412,0.780
9.914808,237,23,RightHand,0.358356,-0.399873,0.384515,-0.112315,0.085256,0.440775,0.886473,0.780
9.948307,238,0,Pelvis,-0.123372,-0.462752,-0.386307,0.426357,0.096475,-0.058036,0.897521,0.500
9.948307,238,15,Head,-0.020829,-0.116415,0.028465,0.426357,0.096475,-0.058036,0.897521,0.950
9.948307,238,16,LeftShoulder,-0.213876,-0.228973,-0.041987,0.426357,0.096475,-0.058036,0.897521,0.620
9.948307,238,17,RightShoulder,0.117504,-0.236423,-0.117693,0.426357,0.096475,-0.058036,0.897521,0.620
9.948307,238,18,LeftElbow,-0.419652,-0.402102,0.090675,-0.002604,-0.390240,-0.435065,0.811433,0.580
9.948307,238,19,RightElbow,0.237933,-0.318151,0.133409,-0.112374,0.085272,0.440711,0.886496,0.580
9.948307,238,20,LeftWrist,-0.625427,-0.575232,0.223337,-0.002604,-0.390240,-0.435065,0.811433,0.820
9.948307,238,21,RightWrist,0.358362,-0.399878,0.384511,-0.112374,0.085272,0.440711,0.886496,0.820
9.948307,238,22,LeftHand,-0.625427,-0.575232,0.223337,-0.002604,-0.390240,-0.435065,0.811433,0.780
9.948307,238,23,RightHand,0.358362,-0.399878,0.384511,-0.112374,0.085272,0.440711,0.886496,0.780
9.992638,239,0,Pelvis,-0.125890,-0.465133,-0.382347,0.422523,0.087074,-0.061559,0.900057,0.500
9.992638,239,15,Head,-0.024473,-0.115680,0.030082,0.422523,0.087074,-0.061559,0.900057,0.950
9.992638,239,16,LeftShoulder,-0.218016,-0.226436,-0.041852,0.422523,0.087074,-0.061559,0.900057,0.620
9.992638,239,17,RightShoulder,0.114252,-0.239094,-0.112832,0.422523,0.087074,-0.061559,0.900057,0.620
9.992638,239,18,LeftElbow,-0.421716,-0.400837,0.090749,-0.002565,-0.390321,-0.435130,0.811360,0.580
9.992638,239,19,RightElbow,0.236307,-0.319483,0.135841,-0.112328,0.085257,0.440693,0.886512,0.580
9.992638,239,20,LeftWrist,-0.625416,-0.575237,0.223350,-0.002565,-0.390321,-0.435130,0.811360,0.820
9.992638,239,21,RightWrist,0.358363,-0.399872,0.384514,-0.112328,0.085257,0.440693,0.886512,0.820
9.992638,239,22,LeftHand,-0.625416,-0.575237,0.223350,-0.002565,-0.390321,-0.435130,0.811360,0.780
9.992638,239,23,RightHand,0.358363,-0.399872,0.384514,-0.112328,0.085257,0.440693,0.886512,0.780
10.026203,240,0,Pelvis,-0.132654,-0.467488,-0.377298,0.417322,0.064017,-0.072303,0.903613,0.500
10.026203,240,15,Head,-0.031400,-0.114812,0.032418,0.417322,0.064017,-0.072303,0.903613,0.950
10.026203,240,16,LeftShoulder,-0.226578,-0.219547,-0.043976,0.417322,0.064017,-0.072303,0.903613,0.620
10.026203,240,17,RightShoulder,0.107081,-0.245808,-0.103829,0.417322,0.064017,-0.072303,0.903613,0.620
10.026203,240,18,LeftElbow,-0.426001,-0.397391,0.089682,-0.002588,-0.390248,-0.435108,0.811406,0.580
10.026203,240,19,RightElbow,0.232722,-0.322843,0.140341,-0.112377,0.085335,0.440616,0.886537,0.580
10.026203,240,20,LeftWrist,-0.625424,-0.575234,0.223341,-0.002588,-0.390248,-0.435108,0.811406,0.820
10.026203,240,21,RightWrist,0.358363,-0.399879,0.384511,-0.112377,0.085335,0.440616,0.886537,0.820
10.026203,240,22,LeftHand,-0.625424,-0.575234,0.223341,-0.002588,-0.390248,-0.435108,0.811406,0.780
10.026203,240,23,RightHand,0.358363,-0.399879,0.384511,-0.112377,0.085335,0.440616,0.886537,0.780
10.093654,241,0,Pelvis,-0.132263,-0.467651,-0.377369,0.416248,0.051123,-0.075307,0.904684,0.500
10.093654,241,15,Head,-0.033913,-0.114479,0.032626,0.416248,0.051123,-0.075307,0.904684,0.950
10.093654,241,16,LeftShoulder,-0.229111,-0.216508,-0.047297,0.416248,0.051123,-0.075307,0.904684,0.620
10.093654,241,17,RightShoulder,0.105256,-0.248366,-0.100063,0.416248,0.051123,-0.075307,0.904684,0.620
10.093654,241,18,LeftElbow,-0.427268,-0.395873,0.088020,-0.002619,-0.390232,-0.435124,0.811406,0.580
10.093654,241,19,RightElbow,0.231805,-0.324118,0.142227,-0.112286,0.085336,0.440671,0.886521,0.580
10.093654,241,20,LeftWrist,-0.625425,-0.575237,0.223337,-0.002619,-0.390232,-0.435124,0.811406,0.820
10.093654,241,21,RightWrist,0.358354,-0.399870,0.384517,-0.112286,0.085336,0.440671,0.886521,0.820
10.093654,241,22,LeftHand,-0.625425,-0.575237,0.223337,-0.002619,-0.390232,-0.435124,0.811406,0.780
10.093654,241,23,RightHand,0.358354,-0.399870,0.384517,-0.112286,0.085336,0.440671,0.886521,0.780
10.136708,242,0,Pelvis,-0.124594,-0.460876,-0.387772,0.418661,-0.039733,-0.090283,0.902770,0.500
10.136708,242,15,Head,-0.053238,-0.112647,0.031924,0.418661,-0.039733,-0.090283,0.902770,0.950
10.136708,242,16,LeftShoulder,-0.243635,-0.195557,-0.076588,0.418661,-0.039733,-0.090283,0.902770,0.620
10.136708,242,17,RightShoulder,0.089749,-0.262292,-0.077899,0.418661,-0.039733,-0.090283,0.902770,0.620
10.136708,242,18,LeftElbow,-0.434529,-0.385394,0.073378,-0.002578,-0.390283,-0.435067,0.811412,0.580
10.136708,242,19,RightElbow,0.224055,-0.331080,0.153308,-0.112292,0.085274,0.440690,0.886516,0.580
10.136708,242,20,LeftWrist,-0.625423,-0.575231,0.223343,-0.002578,-0.390283,-0.435067,0.811412,0.820
10.136708,242,21,RightWrist,0.358360,-0.399868,0.384516,-0.112292,0.085274,0.440690,0.886516,0.820
10.136708,242,22,LeftHand,-0.625423,-0.575231,0.223343,-0.002578,-0.390283,-0.435067,0.811412,0.780
10.136708,242,23,RightHand,0.358360,-0.399868,0.384516,-0.112292,0.085274,0.440690,0.886516,0.780
10.170582,243,0,Pelvis,-0.120043,-0.459909,-0.389980,0.419983,-0.055267,-0.088297,0.901534,0.500
10.170582,243,15,Head,-0.058012,-0.112509,0.031880,0.419983,-0.055267,-0.088297,0.901534,0.950
10.170582,243,16,LeftShoulder,-0.245845,-0.193564,-0.082353,0.419983,-0.055267,-0.088297,0.901534,0.620
10.170582,243,17,RightShoulder,0.086777,-0.263477,-0.073688,0.419983,-0.055267,-0.088297,0.901534,0.620
10.170582,243,18,LeftElbow,-0.435633,-0.384400,0.070496,-0.002550,-0.390240,-0.435176,0.811374,0.580
10.170582,243,19,RightElbow,0.222567,-0.331675,0.155413,-0.112308,0.085367,0.440610,0.886545,0.580
10.170582,243,20,LeftWrist,-0.625420,-0.575235,0.223345,-0.002550,-0.390240,-0.435176,0.811374,0.820
10.170582,243,21,RightWrist,0.358357,-0.399872,0.384515,-0.112308,0.085367,0.440610,0.886545,0.820
10.170582,243,22,LeftHand,-0.625420,-0.575235,0.223345,-0.002550,-0.390240,-0.435176,0.811374,0.780
10.170582,243,23,RightHand,0.358357,-0.399872,0.384515,-0.112308,0.085367,0.440610,0.886545,0.780
10.214497,244,0,Pelvis,-0.113465,-0.460791,-0.390453,0.420132,-0.065874,-0.081976,0.901349,0.500
10.214497,244,15,Head,-0.062630,-0.112345,0.032041,0.420132,-0.065874,-0.081976,0.901349,0.950
10.214497,244,16,LeftShoulder,-0.247411,-0.194110,-0.086578,0.420132,-0.065874,-0.081976,0.901349,0.620
10.214497,244,17,RightShoulder,0.085069,-0.263174,-0.069623,0.420132,-0.065874,-0.081976,0.901349,0.620
10.214497,244,18,LeftElbow,-0.436418,-0.384673,0.068380,-0.002632,-0.390285,-0.435055,0.811417,0.580
10.214497,244,19,RightElbow,0.221715,-0.331525,0.157445,-0.112351,0.085304,0.440678,0.886512,0.580
10.214497,244,20,LeftWrist,-0.625425,-0.575236,0.223339,-0.002632,-0.390285,-0.435055,0.811417,0.820
10.214497,244,21,RightWrist,0.358360,-0.399876,0.384513,-0.112351,0.085304,0.440678,0.886512,0.820
