ts_s,frame,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w,tracking_state
6.977792,289,-0.152357,-0.144435,-0.321946,0.098083,-0.315514,0.091017,0.939440,15
6.999615,290,-0.151682,-0.144853,-0.320919,0.098494,-0.309114,0.091151,0.941509,15
7.021505,291,-0.150475,-0.145482,-0.319939,0.101091,-0.304241,0.090382,0.942894,15
7.094954,292,-0.149657,-0.145829,-0.319424,0.103178,-0.301472,0.089898,0.943603,15
7.121253,293,-0.137830,-0.147078,-0.311818,0.121036,-0.245343,0.083604,0.958211,15
7.143719,294,-0.135090,-0.146325,-0.309707,0.121428,-0.228018,0.086944,0.962135,15
7.165567,295,-0.132406,-0.145621,-0.308007,0.118729,-0.212927,0.089480,0.965691,15
7.187800,296,-0.129202,-0.145714,-0.306733,0.116752,-0.199321,0.088028,0.968964,15
7.210276,297,-0.126244,-0.145649,-0.305880,0.116708,-0.186041,0.087760,0.971631,15
7.232292,298,-0.123578,-0.145854,-0.305277,0.117762,-0.174090,0.088160,0.973680,15
7.254910,299,-0.120953,-0.145915,-0.304797,0.119387,-0.163891,0.085952,0.975448,15
7.277672,300,-0.118158,-0.145718,-0.304149,0.121283,-0.153870,0.082298,0.977160,15
7.299095,301,-0.115081,-0.145339,-0.303072,0.122628,-0.142862,0.079556,0.978889,15
7.321572,302,-0.111958,-0.145256,-0.301620,0.123310,-0.131448,0.078241,0.980507,15
7.343641,303,-0.108957,-0.145283,-0.299779,0.124239,-0.120451,0.076522,0.981937,15
7.366579,304,-0.105521,-0.145200,-0.297428,0.125825,-0.109776,0.073860,0.983190,15
7.388980,305,-0.101969,-0.145326,-0.294379,0.127898,-0.098899,0.070924,0.984292,15
7.410410,306,-0.098733,-0.145606,-0.290639,0.130438,-0.088688,0.067644,0.985162,15
7.432551,307,-0.095442,-0.146151,-0.286234,0.134749,-0.080355,0.064540,0.985505,15
7.455139,308,-0.092207,-0.147391,-0.281320,0.141248,-0.073867,0.060319,0.985370,15
7.477314,309,-0.089146,-0.149023,-0.275804,0.149520,-0.068532,0.056409,0.984767,15
7.499361,310,-0.085953,-0.151104,-0.269498,0.159249,-0.064537,0.054269,0.983631,15
7.521772,311,-0.083187,-0.153488,-0.262600,0.169399,-0.062044,0.052408,0.982196,15
7.543916,312,-0.080799,-0.155673,-0.255093,0.178787,-0.060933,0.050222,0.980714,15
7.566093,313,-0.078474,-0.158105,-0.247537,0.187364,-0.060537,0.047824,0.979256,15
7.588502,314,-0.076296,-0.160629,-0.240504,0.197553,-0.060735,0.045838,0.977335,15
7.610538,315,-0.074545,-0.162552,-0.233763,0.209550,-0.060922,0.043096,0.974946,15
7.632746,316,-0.073087,-0.163405,-0.226795,0.219802,-0.060688,0.040118,0.972828,15
7.655507,317,-0.071965,-0.163275,-0.219998,0.226663,-0.059544,0.036265,0.971475,15
7.677679,318,-0.071273,-0.161962,-0.213057,0.229566,-0.057280,0.031331,0.971101,15
7.699571,319,-0.070651,-0.160386,-0.206316,0.228817,-0.054420,0.028182,0.971539,15
7.721756,320,-0.070339,-0.159312,-0.200307,0.227330,-0.052167,0.027370,0.972034,15
7.744049,321,-0.070414,-0.157860,-0.194892,0.227480,-0.051371,0.026388,0.972069,15
7.767057,322,-0.070741,-0.155520,-0.189790,0.227622,-0.051473,0.023463,0.972105,15
7.788746,323,-0.071166,-0.152709,-0.184719,0.225669,-0.051397,0.020403,0.972633,15
7.810959,324,-0.071879,-0.150216,-0.179818,0.222318,-0.051271,0.018438,0.973451,15
7.833511,325,-0.072973,-0.147554,-0.175195,0.218827,-0.051641,0.016950,0.974249,15
7.855551,326,-0.074253,-0.145064,-0.170603,0.215284,-0.052693,0.015525,0.975005,15
7.877834,327,-0.075718,-0.142529,-0.165891,0.211587,-0.053704,0.014316,0.975778,15
7.899706,328,-0.077260,-0.140009,-0.161152,0.207503,-0.054272,0.013311,0.976637,15
7.922087,329,-0.079044,-0.137532,-0.156355,0.203614,-0.054391,0.012686,0.977457,15
7.944748,330,-0.080995,-0.135021,-0.151213,0.199499,-0.054046,0.012177,0.978331,15
7.966543,331,-0.083017,-0.132886,-0.146147,0.195362,-0.053129,0.011875,0.979219,15
7.988894,332,-0.085266,-0.130962,-0.141174,0.193135,-0.051931,0.012077,0.979722,15
8.011150,333,-0.087748,-0.128726,-0.135853,0.191753,-0.050457,0.012592,0.980065,15
8.089296,334,-0.090380,-0.126700,-0.130208,0.189145,-0.048686,0.013605,0.980647,15
8.111529,335,-0.100657,-0.122370,-0.110565,0.185230,-0.043264,0.019955,0.981540,15
8.133553,336,-0.103811,-0.121558,-0.104792,0.185028,-0.041453,0.021514,0.981623,15
8.156579,337,-0.107164,-0.120913,-0.099001,0.185019,-0.040028,0.023841,0.981630,15
8.178105,338,-0.110468,-0.120461,-0.093241,0.184796,-0.039487,0.026768,0.981618,15
8.200320,339,-0.113812,-0.120146,-0.087365,0.184915,-0.039699,0.030215,0.981487,15
8.222741,340,-0.117107,-0.120124,-0.081592,0.185703,-0.040465,0.034033,0.981182,15
8.244990,341,-0.120309,-0.120201,-0.075954,0.187207,-0.041581,0.037391,0.980728,15
8.267366,342,-0.123443,-0.120307,-0.070291,0.189232,-0.042830,0.040325,0.980169,15
8.289567,343,-0.126450,-0.120580,-0.064828,0.191579,-0.044201,0.043068,0.979535,15
8.311736,344,-0.129299,-0.120863,-0.059532,0.194278,-0.045592,0.045598,0.978825,15
8.333662,345,-0.132097,-0.121002,-0.054405,0.196898,-0.047001,0.047946,0.978122,15
8.356820,346,-0.134813,-0.121239,-0.049357,0.198959,-0.048341,0.050060,0.977534,15
8.378639,347,-0.137433,-0.121575,-0.044529,0.200923,-0.049174,0.050899,0.977047,15
8.400559,348,-0.140036,-0.121867,-0.039897,0.203349,-0.049523,0.051284,0.976508,15
8.422782,349,-0.142583,-0.122128,-0.035449,0.205939,-0.049940,0.052529,0.975877,15
8.445338,350,-0.145088,-0.122472,-0.031177,0.208352,-0.050585,0.054205,0.975240,15
8.467668,351,-0.147505,-0.122862,-0.027047,0.210509,-0.051445,0.056153,0.974621,15
8.489744,352,-0.149716,-0.123186,-0.023066,0.212559,-0.052364,0.058736,0.973975,15
8.512077,353,-0.151823,-0.123616,-0.019330,0.214344,-0.053056,0.060980,0.973408,15
8.534555,354,-0.153774,-0.123977,-0.015694,0.215901,-0.053356,0.063115,0.972911,15
8.557170,355,-0.155593,-0.124449,-0.012168,0.217508,-0.053552,0.065484,0.972386,15
8.578468,356,-0.157379,-0.124964,-0.008787,0.219263,-0.053869,0.067741,0.971819,15
8.601053,357,-0.159008,-0.125458,-0.005521,0.221230,-0.054539,0.069966,0.971178,15
8.623269,358,-0.160476,-0.125959,-0.002420,0.223521,-0.055576,0.072298,0.970424,15
8.645557,359,-0.161759,-0.126611,0.000552,0.226110,-0.056696,0.074458,0.969596,15
8.667926,360,-0.162977,-0.127306,0.003490,0.228915,-0.057545,0.076042,0.968764,15
8.689663,361,-0.164140,-0.128229,0.006365,0.232184,-0.058323,0.077366,0.967834,15
8.711919,362,-0.165156,-0.129469,0.009067,0.236463,-0.059080,0.078519,0.966659,15
8.734506,363,-0.166125,-0.130458,0.011782,0.241101,-0.059787,0.079629,0.965378,15
8.757117,364,-0.167029,-0.131157,0.014453,0.244704,-0.060202,0.080538,0.964370,15
8.778753,365,-0.167809,-0.131886,0.016994,0.247283,-0.060336,0.081555,0.963618,15
8.801415,366,-0.168582,-0.132575,0.019384,0.249192,-0.060340,0.082724,0.963026,15
8.823032,367,-0.169318,-0.133144,0.021673,0.250548,-0.060225,0.083682,0.962599,15
8.845347,368,-0.170048,-0.133610,0.023909,0.251526,-0.059993,0.084262,0.962308,15
8.867878,369,-0.170778,-0.134139,0.026050,0.252846,-0.059615,0.085113,0.961910,15
8.890275,370,-0.171552,-0.134545,0.028226,0.254494,-0.059568,0.086357,0.961367,15
8.912250,371,-0.172296,-0.134808,0.030445,0.255670,-0.060089,0.087551,0.960915,15
8.935157,372,-0.172953,-0.135108,0.032595,0.256493,-0.060856,0.088516,0.960559,15
8.957328,373,-0.173519,-0.135272,0.034653,0.257295,-0.061834,0.089535,0.960187,15
8.978881,374,-0.173944,-0.135436,0.036578,0.257833,-0.063050,0.090559,0.959868,15
9.001592,375,-0.174121,-0.135787,0.038262,0.258463,-0.064625,0.091390,0.959515,15
9.024298,376,-0.174139,-0.135881,0.039792,0.259393,-0.066357,0.091959,0.959091,15
9.091979,377,-0.174088,-0.135893,0.040488,0.259770,-0.067073,0.091738,0.958960,15
9.112012,378,-0.173101,-0.135499,0.044716,0.258723,-0.070636,0.085759,0.959541,15
9.134882,379,-0.172780,-0.135431,0.045718,0.258431,-0.071851,0.082944,0.959777,15
9.157423,380,-0.172455,-0.135424,0.046720,0.258530,-0.073360,0.080526,0.959842,15
9.178941,381,-0.172089,-0.135609,0.047647,0.258935,-0.075146,0.078456,0.959766,15
9.201952,382,-0.171856,-0.135949,0.048705,0.259932,-0.076985,0.075995,0.959549,15
9.223335,383,-0.171689,-0.136401,0.049859,0.261410,-0.078837,0.073361,0.959202,15
9.245622,384,-0.171588,-0.137035,0.051097,0.263385,-0.080804,0.070953,0.958679,15
9.268459,385,-0.171595,-0.137591,0.052492,0.265439,-0.083026,0.068936,0.958069,15
9.290162,386,-0.171688,-0.138264,0.053942,0.267126,-0.085044,0.066734,0.957579,15
9.312402,387,-0.171871,-0.139092,0.055378,0.269242,-0.086704,0.064310,0.957003,15
9.335197,388,-0.172120,-0.139793,0.056876,0.271835,-0.088224,0.062179,0.956272,15
9.357425,389,-0.172407,-0.140392,0.058472,0.274114,-0.089923,0.061015,0.955538,15
9.378974,390,-0.172704,-0.140934,0.060150,0.275683,-0.091693,0.060373,0.954959,15
9.402970,391,-0.172918,-0.141591,0.061776,0.276999,-0.093304,0.060230,0.954431,15
9.423670,392,-0.173029,-0.142209,0.063218,0.278900,-0.094780,0.060403,0.953721,15
9.445770,393,-0.173011,-0.142790,0.064426,0.281509,-0.096178,0.060909,0.952782,15
9.468643,394,-0.172877,-0.143149,0.065600,0.284105,-0.097452,0.061425,0.951848,15
9.490415,395,-0.172599,-0.143319,0.066786,0.286067,-0.098463,0.061718,0.951137,15
9.512832,396,-0.172368,-0.143454,0.067935,0.287366,-0.099135,0.061239,0.950706,15
9.535364,397,-0.172075,-0.143670,0.068997,0.288455,-0.099740,0.060489,0.950362,15
9.557367,398,-0.171806,-0.143890,0.070003,0.289541,-0.100560,0.059792,0.949989,15
9.579437,399,-0.171595,-0.144157,0.071039,0.290523,-0.101520,0.058958,0.949639,15
9.602128,400,-0.171360,-0.144620,0.071952,0.291765,-0.102515,0.058244,0.949195,15
9.623771,401,-0.171197,-0.145110,0.072765,0.293500,-0.103512,0.057515,0.948596,15
9.646041,402,-0.171098,-0.145579,0.073565,0.295179,-0.104732,0.056804,0.947984,15
9.669383,403,-0.171010,-0.146117,0.074218,0.296790,-0.106123,0.056242,0.947360,15
9.690460,404,-0.170962,-0.146604,0.074742,0.298555,-0.107541,0.055572,0.946685,15
9.713657,405,-0.170976,-0.146981,0.075243,0.300034,-0.108910,0.054643,0.946115,15
9.735189,406,-0.171014,-0.147331,0.075651,0.301125,-0.110361,0.053985,0.945637,15
9.757918,407,-0.171055,-0.147696,0.075837,0.302255,-0.111892,0.053376,0.945131,15
9.779240,408,-0.171209,-0.147959,0.076014,0.303371,-0.113500,0.052494,0.944631,15
9.801826,409,-0.171344,-0.148101,0.076144,0.304114,-0.115119,0.051608,0.944245,15
9.823704,410,-0.171499,-0.148285,0.076137,0.304619,-0.116733,0.050882,0.943924,15
9.845989,411,-0.171677,-0.148479,0.076074,0.305124,-0.118468,0.050420,0.943569,15
9.868692,412,-0.171854,-0.148603,0.075884,0.305712,-0.120360,0.050072,0.943158,15
9.890679,413,-0.172004,-0.148623,0.075682,0.306127,-0.122249,0.049815,0.942794,15
9.912932,414,-0.172155,-0.148594,0.075460,0.306180,-0.124044,0.049503,0.942558,15
9.935398,415,-0.172286,-0.148599,0.075161,0.306148,-0.125626,0.049005,0.942385,15
9.957487,416,-0.172443,-0.148530,0.074879,0.306151,-0.127010,0.048293,0.942236,15
9.979721,417,-0.172636,-0.148363,0.074684,0.305920,-0.128379,0.047671,0.942157,15
10.002653,418,-0.172820,-0.148262,0.074414,0.305578,-0.129561,0.046829,0.942148,15
10.024093,419,-0.172963,-0.148123,0.074141,0.305286,-0.130656,0.046138,0.942126,15
10.104331,420,-0.173125,-0.148027,0.073854,0.305115,-0.131608,0.045662,0.942072,15
10.124385,421,-0.173887,-0.147727,0.072979,0.303781,-0.133854,0.044875,0.942224,15
10.147391,422,-0.174131,-0.147742,0.072687,0.303337,-0.134110,0.044866,0.942332,15
10.168979,423,-0.174377,-0.147770,0.072353,0.303451,-0.134225,0.045039,0.942270,15
10.191362,424,-0.174649,-0.147738,0.072031,0.303747,-0.134331,0.045370,0.942144,15
10.213331,425,-0.174927,-0.147761,0.071703,0.303818,-0.134266,0.045790,0.942110,15
10.235793,426,-0.175267,-0.147758,0.071366,0.303682,-0.134072,0.046303,0.942156,15
10.257740,427,-0.175649,-0.147733,0.071058,0.303485,-0.133998,0.046964,0.942197,15
10.279737,428,-0.176010,-0.147734,0.070710,0.303430,-0.134241,0.047885,0.942134,15
10.303486,429,-0.176320,-0.147641,0.070449,0.303289,-0.134705,0.049174,0.942047,15
10.324111,430,-0.176553,-0.147578,0.070201,0.303001,-0.135314,0.050665,0.941973,15
10.346931,431,-0.176688,-0.147565,0.069972,0.302679,-0.135829,0.051924,0.941934,15
10.369795,432,-0.176754,-0.147479,0.069828,0.302391,-0.136023,0.052689,0.941956,15
10.391006,433,-0.176793,-0.147310,0.069792,0.301992,-0.135987,0.052975,0.942073,15
10.414246,434,-0.176786,-0.147128,0.069888,0.301323,-0.135910,0.052957,0.942300,15
10.435755,435,-0.176723,-0.147017,0.069980,0.300824,-0.136065,0.053038,0.942432,15
10.457857,436,-0.176595,-0.146875,0.070166,0.300471,-0.136199,0.052957,0.942530,15
10.479870,437,-0.176403,-0.146785,0.070387,0.300236,-0.136142,0.052439,0.942642,15
10.502936,438,-0.176164,-0.146811,0.070609,0.300291,-0.135820,0.051819,0.942705,15
10.524249,439,-0.175916,-0.146784,0.070918,0.300442,-0.135429,0.051393,0.942737,15
10.547165,440,-0.175620,-0.146793,0.071255,0.300531,-0.135026,0.050841,0.942796,15
10.568949,441,-0.175249,-0.146927,0.071537,0.300776,-0.134509,0.050523,0.942809,15
10.591328,442,-0.174814,-0.147023,0.071757,0.301306,-0.133933,0.050464,0.942725,15
10.613272,443,-0.174391,-0.147110,0.072017,0.301874,-0.133240,0.050332,0.942649,15
10.635818,444,-0.173943,-0.147145,0.072289,0.302116,-0.132405,0.050179,0.942697,15
10.657813,445,-0.173457,-0.147179,0.072521,0.302103,-0.131589,0.050116,0.942819,15
10.679936,446,-0.173006,-0.147211,0.072665,0.302028,-0.130837,0.049965,0.942955,15
10.702645,447,-0.172564,-0.147166,0.072796,0.301946,-0.130269,0.049634,0.943078,15
10.725489,448,-0.172185,-0.147070,0.072970,0.301784,-0.129800,0.048967,0.943229,15
10.747246,449,-0.171839,-0.146905,0.073136,0.301316,-0.129468,0.048298,0.943458,15
10.769030,450,-0.171495,-0.146744,0.073170,0.300936,-0.129352,0.047772,0.943623,15
10.791299,451,-0.171223,-0.146563,0.073141,0.300580,-0.129422,0.047160,0.943757,15
10.813216,452,-0.170952,-0.146376,0.073106,0.300060,-0.129448,0.046407,0.943956,15
10.835660,453,-0.170735,-0.146234,0.072961,0.299538,-0.129387,0.045764,0.944162,15
10.857880,454,-0.170566,-0.146080,0.072803,0.299108,-0.129346,0.045465,0.944319,15
10.879967,455,-0.170445,-0.145917,0.072659,0.298531,-0.129376,0.045366,0.944502,15
10.903093,456,-0.170361,-0.145727,0.072525,0.297971,-0.129266,0.045117,0.944705,15
10.924385,457,-0.170308,-0.145451,0.072413,0.297288,-0.128994,0.044985,0.944964,15
10.946498,458,-0.170293,-0.145157,0.072350,0.296341,-0.128602,0.044998,0.945314,15
10.968860,459,-0.170324,-0.144857,0.072274,0.295177,-0.128224,0.045223,0.945719,15
10.991357,460,-0.170259,-0.144614,0.072143,0.294053,-0.127791,0.045596,0.946110,15
11.013342,461,-0.170212,-0.144348,0.072005,0.293152,-0.127265,0.046250,0.946428,15
11.035576,462,-0.170151,-0.144121,0.071872,0.292404,-0.126679,0.047145,0.946694,15
11.106038,463,-0.170103,-0.143957,0.071806,0.292065,-0.126382,0.047550,0.946818,15
11.124792,464,-0.169771,-0.142838,0.071571,0.288644,-0.123613,0.048153,0.948202,15
11.147454,465,-0.169642,-0.142503,0.071505,0.287440,-0.122997,0.048066,0.948652,15
11.169077,466,-0.169453,-0.142106,0.071471,0.286212,-0.122354,0.047846,0.949117,15
11.191324,467,-0.169243,-0.141654,0.071427,0.284897,-0.121448,0.047376,0.949652,15
11.213545,468,-0.168975,-0.141208,0.071376,0.283581,-0.120450,0.047084,0.950188,15
11.235734,469,-0.168679,-0.140805,0.071324,0.282272,-0.119312,0.046836,0.950733,15
11.257922,470,-0.168332,-0.140427,0.071262,0.281225,-0.118003,0.046476,0.951224,15
11.280153,471,-0.167875,-0.140037,0.071225,0.280312,-0.116589,0.046073,0.951688,15
11.302872,472,-0.167407,-0.139641,0.071200,0.279519,-0.115019,0.045683,0.952131,15
11.324503,473,-0.166888,-0.139179,0.071278,0.278505,-0.113335,0.045091,0.952658,15
11.347519,474,-0.166250,-0.138804,0.071333,0.277270,-0.111494,0.044595,0.953258,15
11.369276,475,-0.165608,-0.138527,0.071341,0.276279,-0.109700,0.044271,0.953769,15
11.391176,476,-0.164968,-0.138290,0.071410,0.275677,-0.107966,0.044036,0.954152,15
11.413263,477,-0.164292,-0.138127,0.071487,0.275125,-0.106523,0.044002,0.954475,15
11.435979,478,-0.163688,-0.138034,0.071571,0.274797,-0.105208,0.043747,0.954727,15
11.458044,479,-0.163067,-0.138070,0.071678,0.274857,-0.103999,0.043273,0.954864,15
11.480392,480,-0.162588,-0.137996,0.071981,0.275113,-0.102754,0.042345,0.954967,15
11.502575,481,-0.162121,-0.137921,0.072443,0.274956,-0.101681,0.041807,0.955150,15
11.524370,482,-0.161743,-0.138082,0.072808,0.274887,-0.100913,0.041584,0.955262,15
11.547348,483,-0.161478,-0.138328,0.073121,0.275542,-0.100489,0.041329,0.955129,15
11.569362,484,-0.161294,-0.138555,0.073426,0.276551,-0.100410,0.041039,0.954858,15
11.591411,485,-0.161251,-0.138775,0.073766,0.277591,-0.100672,0.040662,0.954544,15
11.613409,486,-0.161326,-0.139007,0.074068,0.278489,-0.101388,0.040309,0.954222,15
11.635826,487,-0.161467,-0.139250,0.074297,0.279387,-0.102489,0.040280,0.953843,15
11.658120,488,-0.161708,-0.139450,0.074449,0.280201,-0.103931,0.040591,0.953435,15
11.680037,489,-0.162017,-0.139597,0.074650,0.280645,-0.105708,0.040809,0.953100,15
11.702786,490,-0.162464,-0.139796,0.074780,0.280861,-0.107751,0.040859,0.952805,15
11.724439,491,-0.163059,-0.139972,0.074846,0.281315,-0.110366,0.040642,0.952381,15
11.746726,492,-0.163739,-0.140068,0.074870,0.281570,-0.113682,0.040024,0.951942,15
11.769251,493,-0.164419,-0.140152,0.074849,0.281804,-0.117182,0.039224,0.951481,15
11.791185,494,-0.165103,-0.140331,0.074755,0.282240,-0.120487,0.038453,0.950971,15
11.813306,495,-0.165792,-0.140440,0.074694,0.283017,-0.123530,0.037703,0.950379,15
11.835936,496,-0.166434,-0.140554,0.074636,0.283691,-0.126085,0.037166,0.949863,15
11.857878,497,-0.167002,-0.140648,0.074614,0.283998,-0.128183,0.036899,0.949501,15
11.880044,498,-0.167447,-0.140752,0.074536,0.284145,-0.129746,0.036884,0.949246,15
11.902676,499,-0.167809,-0.140916,0.074460,0.284315,-0.130637,0.037151,0.949062,15
11.924538,500,-0.168065,-0.140994,0.074462,0.284515,-0.130933,0.037445,0.948950,15
11.946873,501,-0.168227,-0.141051,0.074538,0.284457,-0.130528,0.037837,0.949007,15
11.969290,502,-0.168303,-0.141109,0.074662,0.284323,-0.129524,0.038444,0.949161,15
11.991175,503,-0.168280,-0.141216,0.074750,0.284290,-0.128251,0.039090,0.949317,15
12.013543,504,-0.168265,-0.141365,0.074809,0.284531,-0.126861,0.039737,0.949405,15
12.035976,505,-0.168164,-0.141470,0.074937,0.284796,-0.125414,0.040347,0.949492,15
12.119718,506,-0.168049,-0.141547,0.075053,0.284969,-0.123795,0.040884,0.949630,15
12.147674,507,-0.167665,-0.141601,0.075377,0.284320,-0.119580,0.042805,0.950279,15
12.169573,508,-0.167586,-0.141621,0.075310,0.284008,-0.119207,0.042710,0.950424,15
12.191563,509,-0.167561,-0.141569,0.075190,0.283917,-0.118924,0.042309,0.950504,15
12.213494,510,-0.167585,-0.141463,0.075138,0.283786,-0.118978,0.041780,0.950560,15
12.235894,511,-0.167652,-0.141503,0.074933,0.283741,-0.119331,0.041466,0.950543,15
12.258240,512,-0.167744,-0.141587,0.074595,0.283989,-0.119905,0.041074,0.950414,15
12.280467,513,-0.167866,-0.141613,0.074263,0.284385,-0.120622,0.040680,0.950221,15
12.303566,514,-0.168042,-0.141645,0.073930,0.284664,-0.121368,0.040553,0.950048,15
12.324572,515,-0.168249,-0.141636,0.073632,0.284654,-0.122112,0.040544,0.949956,15
12.347489,516,-0.168460,-0.141661,0.073319,0.284305,-0.122773,0.040566,0.949975,15
12.369379,517,-0.168671,-0.141718,0.072901,0.284101,-0.123418,0.040809,0.949942,15
12.391742,518,-0.168866,-0.141805,0.072397,0.284247,-0.124190,0.041326,0.949775,15
12.413714,519,-0.169058,-0.141838,0.071862,0.284584,-0.124989,0.041978,0.949541,15
12.436066,520,-0.169247,-0.141786,0.071344,0.284766,-0.125728,0.042507,0.949365,15
12.458383,521,-0.169410,-0.141647,0.070870,0.284674,-0.126444,0.043135,0.949269,15
12.480543,522,-0.169547,-0.141507,0.070358,0.284327,-0.127266,0.043799,0.949233,15
12.503056,523,-0.169660,-0.141343,0.069843,0.284001,-0.127966,0.044333,0.949212,15
12.524942,524,-0.169709,-0.141126,0.069424,0.283528,-0.128508,0.044646,0.949265,15
12.547740,525,-0.169759,-0.140871,0.069091,0.282805,-0.128790,0.044795,0.949435,15
12.569489,526,-0.169752,-0.140620,0.068796,0.282079,-0.128855,0.044954,0.949635,15
12.591648,527,-0.169740,-0.140367,0.068556,0.281390,-0.128762,0.045101,0.949845,15
12.613775,528,-0.169668,-0.140182,0.068367,0.280796,-0.128484,0.045281,0.950050,15
12.636204,529,-0.169598,-0.140037,0.068255,0.280476,-0.127984,0.045491,0.950202,15
12.658771,530,-0.169496,-0.139943,0.068187,0.280322,-0.127473,0.045668,0.950308,15
12.680668,531,-0.169445,-0.139898,0.068213,0.280221,-0.126924,0.045694,0.950410,15
12.704123,532,-0.169414,-0.139866,0.068249,0.280215,-0.126382,0.045375,0.950499,15
12.724862,533,-0.169382,-0.139857,0.068369,0.280234,-0.125884,0.045202,0.950568,15
12.747849,534,-0.169343,-0.139970,0.068469,0.280349,-0.125479,0.045183,0.950588,15
12.769462,535,-0.169364,-0.140091,0.068554,0.280667,-0.125138,0.045123,0.950542,15
12.791631,536,-0.169398,-0.140174,0.068654,0.281020,-0.124866,0.044962,0.950481,15
12.813598,537,-0.169514,-0.140143,0.068847,0.281118,-0.124677,0.044865,0.950482,15
12.836029,538,-0.169658,-0.140139,0.069065,0.280848,-0.124743,0.044990,0.950547,15
12.859413,539,-0.169816,-0.140154,0.069253,0.280671,-0.125158,0.045333,0.950529,15
12.880356,540,-0.169978,-0.140170,0.069427,0.280659,-0.125766,0.045646,0.950437,15
12.903209,541,-0.170109,-0.140169,0.069616,0.280710,-0.126443,0.045940,0.950318,15
12.924756,542,-0.170257,-0.140083,0.069886,0.280620,-0.127003,0.046092,0.950262,15
12.947626,543,-0.170353,-0.140006,0.070245,0.280061,-0.127386,0.046226,0.950369,15
12.969419,544,-0.170396,-0.140125,0.070514,0.279725,-0.127497,0.046382,0.950446,15
12.991761,545,-0.170415,-0.140198,0.070824,0.279759,-0.127467,0.046556,0.950431,15
13.013663,546,-0.170369,-0.140263,0.071176,0.279763,-0.127343,0.046818,0.950434,15
13.036211,547,-0.170243,-0.140341,0.071540,0.279713,-0.127141,0.047058,0.950464,15
13.058573,548,-0.170067,-0.140524,0.071825,0.280077,-0.126676,0.047234,0.950410,15
13.138334,549,-0.169947,-0.140604,0.071955,0.280368,-0.126417,0.047222,0.950359,15
13.157970,550,-0.168526,-0.140378,0.073131,0.279813,-0.123580,0.045447,0.950982,15
13.180227,551,-0.167930,-0.140149,0.073407,0.278853,-0.122121,0.044724,0.951487,15
13.202837,552,-0.167300,-0.139954,0.073640,0.277926,-0.120294,0.044150,0.952018,15
13.224810,553,-0.166594,-0.139760,0.073854,0.277059,-0.118423,0.043613,0.952529,15
13.247356,554,-0.165835,-0.139550,0.074044,0.276310,-0.116558,0.043097,0.953001,15
13.269842,555,-0.165034,-0.139345,0.074204,0.275610,-0.114644,0.042474,0.953463,15
13.291756,556,-0.164202,-0.139143,0.074296,0.274894,-0.112711,0.041775,0.953931,15
13.313867,557,-0.163382,-0.138988,0.074393,0.274310,-0.110740,0.041018,0.954363,15
13.336960,558,-0.162550,-0.138773,0.074476,0.273808,-0.108859,0.040042,0.954765,15
13.358008,559,-0.161748,-0.138570,0.074557,0.273233,-0.107084,0.039121,0.955168,15
13.380431,560,-0.160981,-0.138373,0.074649,0.272562,-0.105504,0.038177,0.955574,15
13.402790,561,-0.160224,-0.138191,0.074676,0.271954,-0.104138,0.037312,0.955931,15
13.424923,562,-0.159470,-0.138039,0.074698,0.271464,-0.102817,0.036583,0.956241,15
13.448389,563,-0.158791,-0.137860,0.074675,0.271120,-0.101400,0.035550,0.956529,15
13.469944,564,-0.158161,-0.137631,0.074681,0.270725,-0.100218,0.034778,0.956794,15
13.491775,565,-0.157567,-0.137368,0.074634,0.270118,-0.099216,0.034156,0.957092,15
13.513964,566,-0.156980,-0.137173,0.074575,0.269446,-0.098296,0.033642,0.957395,15
13.536209,567,-0.156408,-0.136996,0.074474,0.268827,-0.097418,0.033167,0.957675,15
13.558167,568,-0.155883,-0.136740,0.074382,0.268330,-0.096695,0.032685,0.957905,15
13.580502,569,-0.155403,-0.136526,0.074278,0.267727,-0.095969,0.032262,0.958160,15
13.602919,570,-0.154918,-0.136321,0.074125,0.267132,-0.095294,0.031757,0.958411,15
13.624925,571,-0.154505,-0.136053,0.074003,0.266649,-0.094521,0.031142,0.958642,15
13.647229,572,-0.154103,-0.135798,0.073873,0.266175,-0.093832,0.030601,0.958859,15
13.670307,573,-0.153789,-0.135579,0.073683,0.265711,-0.093187,0.030252,0.959061,15
13.691461,574,-0.153524,-0.135357,0.073473,0.265294,-0.092694,0.029921,0.959235,15
13.713845,575,-0.153272,-0.135153,0.073226,0.264843,-0.092368,0.029624,0.959400,15
13.736120,576,-0.153105,-0.134915,0.073010,0.264286,-0.091993,0.029281,0.959600,15
13.758979,577,-0.152998,-0.134703,0.072761,0.263701,-0.091693,0.029120,0.959795,15
13.780412,578,-0.152954,-0.134460,0.072516,0.263063,-0.091717,0.028920,0.959974,15
13.803071,579,-0.153022,-0.134204,0.072289,0.262327,-0.092025,0.028552,0.960157,15
13.825070,580,-0.153162,-0.133956,0.072054,0.261558,-0.092672,0.028078,0.960318,15
13.847512,581,-0.153350,-0.133727,0.071829,0.260913,-0.093515,0.027594,0.960426,15
13.870028,582,-0.153537,-0.133501,0.071587,0.260352,-0.094587,0.027327,0.960481,15
13.892344,583,-0.153747,-0.133346,0.071348,0.259904,-0.095621,0.027083,0.960507,15
